rank,track_artist,peak,prev,streak,streams,track_name,artist_name
150,"Fam
Vale2310, Dager",150,,1,7913,Fam,"Vale2310, Dager"
151,"Pros To Paron
Giorgos Sabanis",66,138.0,13,7866,Pros To Paron,Giorgos Sabanis
152,"DNA
Katerina Lioliou",56,114.0,9,7845,DNA,Katerina Lioliou
153,"Didima Feggaria
Aleka Kanellidou, Dimitris Mitropanos",96,107.0,11,7829,Didima Feggaria,"Aleka Kanellidou, Dimitris Mitropanos"
154,"Move
Adam Port, Stryv, Keinemusik, Orso, Malachiii",1,178.0,2,7823,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii"
155,"ILEGAL
TOQUEL, FLY LO, Beyond",4,149.0,65,7805,ILEGAL,"TOQUEL, FLY LO, Beyond"
156,"Kalos Sas Vrika
Giorgos Mazonakis",118,118.0,3,7763,Kalos Sas Vrika,Giorgos Mazonakis
157,"Heartless
Kanye West",60,136.0,8,7741,Heartless,Kanye West
158,"Sönen Sigaralar
Ati242",16,199.0,23,7659,Sönen Sigaralar,Ati242
159,"NEON
UZI",6,,1,7625,NEON,UZI
160,"Erotas Archagelos
Dimitris Mitropanos",103,140.0,10,7623,Erotas Archagelos,Dimitris Mitropanos
161,"Bak
Pilli Bebek",109,161.0,8,7598,Bak,Pilli Bebek
162,"Sailor Song
Gigi Perez",26,141.0,10,7579,Sailor Song,Gigi Perez
163,"Sto Xo Pei
Thodoris Ferris",47,157.0,25,7570,Sto Xo Pei,Thodoris Ferris
164,"Gabriela
KATSEYE",69,146.0,9,7568,Gabriela,KATSEYE
165,"Don't Stop The Music
Rihanna",131,156.0,3,7542,Don't Stop The Music,Rihanna
166,"EĞME BOYUN
Keskin",69,182.0,3,7497,EĞME BOYUN,Keskin
167,"No Broke Boys
Disco Lines, Tinashe",40,154.0,9,7479,No Broke Boys,"Disco Lines, Tinashe"
168,"Yalnızlığın Çaresini Bulmuşlar
Gripin",168,,1,7458,Yalnızlığın Çaresini Bulmuşlar,Gripin
169,"Die On This Hill
SIENNA SPIRO",85,145.0,7,7436,Die On This Hill,SIENNA SPIRO
170,"herkes kendine yakışanı yapsın
Organize, Waxy",16,155.0,14,7394,herkes kendine yakışanı yapsın,"Organize, Waxy"
171,"Tis Kardias Mou To Grammeno
Pantelis Pantelidis",94,,1,7379,Tis Kardias Mou To Grammeno,Pantelis Pantelidis
172,"nasıl kurtulurum senden ?
ASLAR, Lessio, Astral",82,124.0,4,7378,nasıl kurtulurum senden ?,"ASLAR, Lessio, Astral"
173,"Opou Ki An Pas
Nikos Oikonomopoulos",73,117.0,2,7360,Opou Ki An Pas,Nikos Oikonomopoulos
174,"São Paulo (feat. Anitta)
The Weeknd, Anitta",5,185.0,69,7344,São Paulo (feat. Anitta),"The Weeknd, Anitta"
175,"PISTEPSE ME
Strat, BeTaf Beats",175,,1,7343,PISTEPSE ME,"Strat, BeTaf Beats"
176,"MA BELLA
RACK, TOQUEL, Beyond",1,177.0,89,7338,MA BELLA,"RACK, TOQUEL, Beyond"
177,"Sinthikes
Mad Clip",140,,1,7304,Sinthikes,Mad Clip
178,"Just Keep Watching (From F1® The Movie)
Tate McRae, F1 The Album",25,186.0,8,7301,Just Keep Watching (From F1® The Movie),"Tate McRae, F1 The Album"
179,"PARADISO
Sicario, Konstantinos Argiros, SNIK, Beyond, Màdu",4,173.0,30,7292,PARADISO,"Sicario, Konstantinos Argiros, SNIK, Beyond, Màdu"
180,"Maşallah
Heijan",102,193.0,3,7285,Maşallah,Heijan
181,"Century
EsDeeKid",66,191.0,14,7275,Century,EsDeeKid
182,"Dose Ena Telos
Notis Sfakianakis",58,159.0,29,7266,Dose Ena Telos,Notis Sfakianakis
183,"Back To Black
Amy Winehouse",100,132.0,21,7253,Back To Black,Amy Winehouse
184,"Sana Vuruldum (Ulubatlı Hasan)
Wegh",137,180.0,3,7249,Sana Vuruldum (Ulubatlı Hasan),Wegh
185,"T aneipota
Dimitris Zervoudakis",112,196.0,2,7249,T aneipota,Dimitris Zervoudakis
186,"Sorma
ERAY067, Mansur, Organize",75,,1,7209,Sorma,"ERAY067, Mansur, Organize"
187,"KATHE MERA
Bloody Hawk, Dani Gambino, Wang",8,165.0,2,7201,KATHE MERA,"Bloody Hawk, Dani Gambino, Wang"
188,"Gangsta's Paradise
Coolio, L.V.",43,174.0,5,7192,Gangsta's Paradise,"Coolio, L.V."
189,"Creep
Radiohead",133,166.0,8,7182,Creep,Radiohead
190,"I Got Love
MiyaGi & Endspiel, Rem Digga",159,175.0,7,7164,I Got Love,"MiyaGi & Endspiel, Rem Digga"
191,"Svise To Fegari
Dimitris Mitropanos",107,120.0,10,7152,Svise To Fegari,Dimitris Mitropanos
192,"Ayy / Ben Hala Rüyada
Oğuzhan Koç",192,,1,7152,Ayy / Ben Hala Rüyada,Oğuzhan Koç
193,"PALI
Kareem Kalokoh",23,183.0,18,7140,PALI,Kareem Kalokoh
194,"FWTIA
Sicario, Beyond",2,,1,7131,FWTIA,"Sicario, Beyond"
195,"Wicked Game
Chris Isaak",130,148.0,9,7110,Wicked Game,Chris Isaak
196,"Give Me Everything (feat. Nayer)
Pitbull, AFROJACK, Ne-Yo, Nayer",111,,1,7076,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer"
197,"PERCO
Ivan Greko, Arab, BeTaf Beats",1,,1,7066,PERCO,"Ivan Greko, Arab, BeTaf Beats"
198,"Smack That
Akon, Eminem",100,189.0,9,7049,Smack That,"Akon, Eminem"
199,"Lose Control
Teddy Swims",9,164.0,8,7046,Lose Control,Teddy Swims
200,"Kardasis
Notis Sfakianakis",79,131.0,11,7039,Kardasis,Notis Sfakianakis
