rank,track_artist,peak,prev,streak,streams,track_name,artist_name
113,"ETA - RMX
ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",15,127.0,64,62871,ETA - RMX,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz"
114,"The Fate of Ophelia
Taylor Swift",10,94.0,21,62862,The Fate of Ophelia,Taylor Swift
115,"Niño
Milo j",51,90.0,22,62733,Niño,Milo j
116,"Corazón
Danny Ocean",30,85.0,8,62612,Corazón,Danny Ocean
117,"Rey Sin Reina
Julión Álvarez y su Norteño Banda",30,101.0,76,62384,Rey Sin Reina,Julión Álvarez y su Norteño Banda
118,"111
Yan Block",16,115.0,53,62073,111,Yan Block
119,"Todo el día - Remix
4bes, GIMARIO, Haquil",67,91.0,5,61969,Todo el día - Remix,"4bes, GIMARIO, Haquil"
120,"Talento De Televisión
Willie Colón",68,,1,61759,Talento De Televisión,Willie Colón
121,"Otra Vez (feat. J Balvin)
Zion & Lennox, J Balvin",2,103.0,34,61209,Otra Vez (feat. J Balvin),"Zion & Lennox, J Balvin"
122,"Ya Borracho
Herencia De Grandes",106,106.0,5,60620,Ya Borracho,Herencia De Grandes
123,"Woy
Josuan, Eshconinco",51,102.0,37,60374,Woy,"Josuan, Eshconinco"
124,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)
Maluma, Trap Capos, Noriel, Bryant Myers, Juhn",20,113.0,56,60282,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn"
125,"Dile
Don Omar",27,96.0,188,60140,Dile,Don Omar
126,"Te Lo Agradezco
Kany García, Carín León",15,120.0,17,60107,Te Lo Agradezco,"Kany García, Carín León"
127,"BOMBASTIK<3
Ryan Castro, Blaiz Fayah, Tribal Kush",29,112.0,38,59926,BOMBASTIK<3,"Ryan Castro, Blaiz Fayah, Tribal Kush"
128,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",17,59.0,4,59500,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
129,"Moscow Mule
Bad Bunny",2,75.0,47,58818,Moscow Mule,Bad Bunny
130,"ME GUSTAS CC
ROA",36,129.0,55,58535,ME GUSTAS CC,ROA
131,"Dile al Amor
Aventura",31,92.0,22,58441,Dile al Amor,Aventura
132,"FANTASÍA
ROA",65,119.0,32,58271,FANTASÍA,ROA
133,"I Love It
Kybba, J Balvin, Rytikal",133,,1,58201,I Love It,"Kybba, J Balvin, Rytikal"
134,"Borro Cassette
Maluma",28,114.0,99,57926,Borro Cassette,Maluma
135,"Esclava - Remix
Bryant Myers, Anuel AA, Anonimus, Almighty",107,123.0,27,57590,Esclava - Remix,"Bryant Myers, Anuel AA, Anonimus, Almighty"
136,"PERFuMITO NUEVO
Bad Bunny, RaiNao",8,82.0,60,56901,PERFuMITO NUEVO,"Bad Bunny, RaiNao"
137,"Die With A Smile
Lady Gaga, Bruno Mars",13,97.0,8,56865,Die With A Smile,"Lady Gaga, Bruno Mars"
138,"Lado Frágil
Carín León",116,116.0,9,56704,Lado Frágil,Carín León
139,"QUE PRETENDES
J Balvin, Bad Bunny",9,126.0,5,55837,QUE PRETENDES,"J Balvin, Bad Bunny"
140,"Bailando Bachata
Chayanne",51,105.0,25,55715,Bailando Bachata,Chayanne
141,"+57
KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",1,150.0,68,55579,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd"
142,"AMISTA
Blessd, Ovy On The Drums",15,151.0,44,55422,AMISTA,"Blessd, Ovy On The Drums"
143,"Volare
Danny Ocean",73,131.0,4,55112,Volare,Danny Ocean
144,"Eres Mía
Romeo Santos",43,104.0,39,54970,Eres Mía,Romeo Santos
145,"(When You Gonna) Give It Up to Me - Radio Version
Sean Paul, Keyshia Cole",145,173.0,2,54902,(When You Gonna) Give It Up to Me - Radio Version,"Sean Paul, Keyshia Cole"
146,"Santa
Rvssian, Rauw Alejandro, Ayra Starr",1,144.0,26,54701,Santa,"Rvssian, Rauw Alejandro, Ayra Starr"
147,"Un Millón de Primaveras
Vicente Fernández",21,132.0,34,54506,Un Millón de Primaveras,Vicente Fernández
148,"Me Dediqué a Perderte
Alejandro Fernández",63,145.0,9,54366,Me Dediqué a Perderte,Alejandro Fernández
149,"un x100to
Grupo Frontera, Bad Bunny",1,121.0,14,54346,un x100to,"Grupo Frontera, Bad Bunny"
150,"BUENOS DIAS (feat. Tury, GeezyDee, CARABIN3)
Blessd, Anuel AA, Kris R., Young Fatty, CARABIN3, GeezyDee, TURY",20,109.0,8,54143,"BUENOS DIAS (feat. Tury, GeezyDee, CARABIN3)","Blessd, Anuel AA, Kris R., Young Fatty, CARABIN3, GeezyDee, TURY"
151,"No Es Por Acá
Carín León",31,130.0,46,53968,No Es Por Acá,Carín León
152,"Tiroteo - Remix
Marc Seguí, Rauw Alejandro, Pol Granch",33,128.0,35,53917,Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch"
153,"Perdóname
La Factoria, Eddy Lover",99,153.0,31,53775,Perdóname,"La Factoria, Eddy Lover"
154,"En Tu Perra Vida
Grupo Firme, Lenin Ramírez",54,111.0,14,53351,En Tu Perra Vida,"Grupo Firme, Lenin Ramírez"
155,"Tu Con El
Frankie Ruiz",64,,1,53135,Tu Con El,Frankie Ruiz
156,"LA MuDANZA
Bad Bunny",15,77.0,4,53080,LA MuDANZA,Bad Bunny
157,"Ya No Somos Ni Seremos
Christian Nodal",1,143.0,20,52689,Ya No Somos Ni Seremos,Christian Nodal
158,"Marlboro Rojo
Fuerza Regida",117,141.0,15,52532,Marlboro Rojo,Fuerza Regida
159,"Ordinary
Alex Warren",72,140.0,8,52423,Ordinary,Alex Warren
160,"Hasta Que Dios Diga
Anuel AA, Bad Bunny",10,,1,52398,Hasta Que Dios Diga,"Anuel AA, Bad Bunny"
161,"El Efecto
Rauw Alejandro, Chencho Corleone",25,185.0,9,52313,El Efecto,"Rauw Alejandro, Chencho Corleone"
162,"PERRO NEGRO
Bad Bunny, Feid",1,142.0,124,52037,PERRO NEGRO,"Bad Bunny, Feid"
163,"Domingo Familiar
Rawayana, Jowell & Randy",93,125.0,5,51927,Domingo Familiar,"Rawayana, Jowell & Randy"
164,"AMARGURA
KAROL G",1,133.0,150,51612,AMARGURA,KAROL G
165,"Abrázame Muy Fuerte
Juan Gabriel",90,168.0,11,51611,Abrázame Muy Fuerte,Juan Gabriel
166,"Oye Mi Amor
Maná",89,138.0,11,51496,Oye Mi Amor,Maná
167,"La Bachata
Manuel Turizo",1,147.0,195,51093,La Bachata,Manuel Turizo
168,"Ahí Estabas Tú
Carín León",168,176.0,4,50777,Ahí Estabas Tú,Carín León
169,"Todo Lo Fue
Lenin Ramírez",169,,1,50734,Todo Lo Fue,Lenin Ramírez
170,"Propuesta Indecente
Romeo Santos",49,149.0,34,50305,Propuesta Indecente,Romeo Santos
171,"Falsas Promesas (Remix)
Midnvght, ROA, Mora, Eladio Carrion, Clarent, Finesse",171,,1,50299,Falsas Promesas (Remix),"Midnvght, ROA, Mora, Eladio Carrion, Clarent, Finesse"
172,"Binikini
Rawayana, Danny Ocean",106,158.0,5,50047,Binikini,"Rawayana, Danny Ocean"
173,"Volando - Remix
Mora, Bad Bunny, Sech",4,192.0,2,50005,Volando - Remix,"Mora, Bad Bunny, Sech"
174,"QLOO*
Young Cister, Kreamly",12,159.0,34,49953,QLOO*,"Young Cister, Kreamly"
175,"So Easy (To Fall In Love)
Olivia Dean",165,165.0,3,49865,So Easy (To Fall In Love),Olivia Dean
176,"Tu Falta De Querer
Mon Laferte",92,139.0,24,49862,Tu Falta De Querer,Mon Laferte
177,"KORAZONG
Kapo",24,164.0,38,49658,KORAZONG,Kapo
178,"Lo Siento BB:/
Tainy, Bad Bunny, Julieta Venegas",2,136.0,4,49624,Lo Siento BB:/,"Tainy, Bad Bunny, Julieta Venegas"
179,"Enséñame a Bailar
Bad Bunny",19,110.0,4,49588,Enséñame a Bailar,Bad Bunny
180,"La Mitad
Camilo, Christian Nodal",28,174.0,11,49559,La Mitad,"Camilo, Christian Nodal"
181,"Parte & Choke (with Ryan Castro) - Remix
Jombriel, Ryan Castro, Alex Krack",11,180.0,11,49474,Parte & Choke (with Ryan Castro) - Remix,"Jombriel, Ryan Castro, Alex Krack"
182,"Yo Perreo Sola
Bad Bunny",3,62.0,3,49047,Yo Perreo Sola,Bad Bunny
183,"Sola (Remix)
Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",27,161.0,8,49000,Sola (Remix),"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin"
184,"Iris
The Goo Goo Dolls",130,187.0,7,48997,Iris,The Goo Goo Dolls
185,"Manchild
Sabrina Carpenter",75,162.0,3,48989,Manchild,Sabrina Carpenter
186,"Te Vi
Piso 21, Micro TDH",5,191.0,8,48578,Te Vi,"Piso 21, Micro TDH"
187,"Rara Vez
Milo j, Taiu",12,170.0,12,48549,Rara Vez,"Milo j, Taiu"
188,"Golden
HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",40,148.0,35,48504,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast"
189,"Mírame
Blessd, Ovy On The Drums",2,,1,48486,Mírame,"Blessd, Ovy On The Drums"
190,"Callaita
Bad Bunny, Tainy",1,135.0,3,48438,Callaita,"Bad Bunny, Tainy"
191,"Abracadabra
BARBEL, Bombermusik",137,146.0,12,48385,Abracadabra,"BARBEL, Bombermusik"
192,"Solcito
Miguel Bueno, Juan Duque",5,184.0,50,48131,Solcito,"Miguel Bueno, Juan Duque"
193,"De Los Besos Que Te Di
Christian Nodal",14,137.0,17,48107,De Los Besos Que Te Di,Christian Nodal
194,"PROVENZA
KAROL G",1,155.0,201,47914,PROVENZA,KAROL G
195,"De las 2 (feat. Bad Bunny & Arcángel)
Trap Capos, Noriel, Bad Bunny, Arcángel",162,,1,47892,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel"
196,"Tú de Qué Vas
Franco De Vita",46,,1,47774,Tú de Qué Vas,Franco De Vita
197,"Si Veo a Tu Mamá
Bad Bunny",1,122.0,14,47713,Si Veo a Tu Mamá,Bad Bunny
198,"Hace Mucho Tiempo
Arcángel",164,,1,47669,Hace Mucho Tiempo,Arcángel
199,"Rosas
La Oreja de Van Gogh",22,169.0,8,47607,Rosas,La Oreja de Van Gogh
200,"CHÉVERE (joesón_type_beat)
ARIA VEGA",152,152.0,2,47449,CHÉVERE (joesón_type_beat),ARIA VEGA
