rank,track_artist,peak,prev,streak,streams,track_name,artist_name
94,"Kapos Allios
Negros Tou Moria, Bloody Hawk, ODYDOZE",4,102.0,47,116493,Kapos Allios,"Negros Tou Moria, Bloody Hawk, ODYDOZE"
95,"KATHE MERA
Bloody Hawk, Dani Gambino, Wang",7,88.0,8,115818,KATHE MERA,"Bloody Hawk, Dani Gambino, Wang"
96,"MONCLER
Ivan Greko, Arab, BLVD, ASOK",2,85.0,14,115336,MONCLER,"Ivan Greko, Arab, BLVD, ASOK"
97,"Poioi
FANN, Dani Gambino, Hades",97,,1,114941,Poioi,"FANN, Dani Gambino, Hades"
98,"PERCO
Ivan Greko, Arab, BeTaf Beats",2,86.0,29,114343,PERCO,"Ivan Greko, Arab, BeTaf Beats"
99,"PANW MOU
Donn, BLVD",2,74.0,15,113391,PANW MOU,"Donn, BLVD"
100,"Paramithiazome
Pantelis Pantelidis",32,106.0,24,112196,Paramithiazome,Pantelis Pantelidis
101,"Dark Side Of The Moon
good job nicky",92,92.0,2,111460,Dark Side Of The Moon,good job nicky
102,"Antigonidon
Bloody Hawk, LEX",2,87.0,39,111404,Antigonidon,"Bloody Hawk, LEX"
103,"ALITHINO
RICTA, Bres, Livar, City Center",37,37.0,2,110365,ALITHINO,"RICTA, Bres, Livar, City Center"
104,"Kontra
Anna Vissi",23,105.0,26,109762,Kontra,Anna Vissi
105,"G63
TOQUEL, Bloody Hawk",1,120.0,22,109188,G63,"TOQUEL, Bloody Hawk"
106,"Exairesi
Anna Vissi",35,77.0,14,108729,Exairesi,Anna Vissi
107,"Oneiro Tha 'Nai Ksana (Kounia) - 00s Version
Thodoris Ferris",34,100.0,30,106864,Oneiro Tha 'Nai Ksana (Kounia) - 00s Version,Thodoris Ferris
108,"End of Beginning
Djo",13,90.0,9,106421,End of Beginning,Djo
109,"DOLCE GABBANA
TOQUEL, FLY LO, Beyond",1,103.0,65,106339,DOLCE GABBANA,"TOQUEL, FLY LO, Beyond"
110,"AUREVOIR
RACK, Beyond",12,98.0,36,104909,AUREVOIR,"RACK, Beyond"
111,"Kolasi
TOQUEL",13,81.0,25,104837,Kolasi,TOQUEL
112,"Valaoritou
Bloody Hawk",11,101.0,91,104300,Valaoritou,Bloody Hawk
113,"Se Thelo Parafora
Nikos Makropoulos",107,107.0,4,103733,Se Thelo Parafora,Nikos Makropoulos
114,"St' Apogevmata T' Adeia - Tango
Glykeria",114,159.0,2,103110,St' Apogevmata T' Adeia - Tango,Glykeria
115,"Allou Gia Allou
Ria Ellinidou",94,140.0,14,102781,Allou Gia Allou,Ria Ellinidou
116,"Peta Ta
Light",28,93.0,25,102291,Peta Ta,Light
117,"Kati Xereis
Ria Ellinidou",6,155.0,49,101974,Kati Xereis,Ria Ellinidou
118,"Feggari
APON",23,126.0,88,101619,Feggari,APON
119,"RAMBO
Light, Destiny",5,95.0,11,101358,RAMBO,"Light, Destiny"
120,"Non Stop
Trannos, MUNEYLXRD, Destiny",4,84.0,19,101335,Non Stop,"Trannos, MUNEYLXRD, Destiny"
121,"Xanomai
Marseaux",121,148.0,2,101203,Xanomai,Marseaux
122,"LISTEIA
RACK",1,117.0,36,100715,LISTEIA,RACK
123,"Ximeia
Katerina",43,125.0,34,100528,Ximeia,Katerina
124,"IDEAL
Trannos",39,113.0,24,100227,IDEAL,Trannos
125,"2 Ores
Mad Clip, Strat, BeTaf Beats",5,144.0,2,99914,2 Ores,"Mad Clip, Strat, BeTaf Beats"
126,"Normal
Roi 6/12",3,150.0,85,99204,Normal,Roi 6/12
127,"Cc
Light",5,138.0,25,98957,Cc,Light
128,"Anexartiti
Ioulia Kallimani, Michael Touratzidis",74,127.0,13,98944,Anexartiti,"Ioulia Kallimani, Michael Touratzidis"
129,"Aspirini
Antzy Samiou",106,142.0,11,98875,Aspirini,Antzy Samiou
130,"Pame Stihima Tha Xanarthis
Pantelis Pantelidis",56,166.0,24,98559,Pame Stihima Tha Xanarthis,Pantelis Pantelidis
131,"Opou Ki An Pas
Nikos Oikonomopoulos",36,96.0,3,98340,Opou Ki An Pas,Nikos Oikonomopoulos
132,"OLA GYRNANE
Strat, BeTaf Beats",15,115.0,28,97549,OLA GYRNANE,"Strat, BeTaf Beats"
133,"EURO
HGEMONA$, LEX, BTK 187",19,59.0,3,97345,EURO,"HGEMONA$, LEX, BTK 187"
134,"The Fate of Ophelia
Taylor Swift",14,121.0,21,97315,The Fate of Ophelia,Taylor Swift
135,"P.O.S.
Marzi, GMBeaTz",28,109.0,3,96953,P.O.S.,"Marzi, GMBeaTz"
136,"Stateside + Zara Larsson
PinkPantheress, Zara Larsson",136,,1,96718,Stateside + Zara Larsson,"PinkPantheress, Zara Larsson"
137,"Lioma Se Gremo
Pantelis Pantelidis",67,118.0,24,96311,Lioma Se Gremo,Pantelis Pantelidis
138,"Pros To Paron
Giorgos Sabanis",44,128.0,22,96006,Pros To Paron,Giorgos Sabanis
139,"PELIGROSA
TOQUEL, FLY LO, Beyond",7,112.0,65,95579,PELIGROSA,"TOQUEL, FLY LO, Beyond"
140,"Gia Sena
Saske, Grandbois, Th Mark",2,123.0,61,95394,Gia Sena,"Saske, Grandbois, Th Mark"
141,"BOSSIN
Saske, Kest",48,122.0,16,95292,BOSSIN,"Saske, Kest"
142,"210
Strat",30,,1,94934,210,Strat
143,"Gia Tin Epomeni
Katerina Lioliou",60,160.0,4,94815,Gia Tin Epomeni,Katerina Lioliou
144,"AJO
RACK, Sin Laurent",1,124.0,36,94414,AJO,"RACK, Sin Laurent"
145,"Ximeromata
Trannos, 2nd Roof",12,131.0,17,94004,Ximeromata,"Trannos, 2nd Roof"
146,"ELATOMA
LILA, Sin Laurent, Beyond",64,135.0,10,93840,ELATOMA,"LILA, Sin Laurent, Beyond"
147,"VOY A LLeVARTE PA PR
Bad Bunny",49,63.0,3,93507,VOY A LLeVARTE PA PR,Bad Bunny
148,"De M' Agapouses
Giorgos Sabanis",35,94.0,5,93268,De M' Agapouses,Giorgos Sabanis
149,"Skoni
TOQUEL",8,152.0,196,93077,Skoni,TOQUEL
150,"Irtha Bam
FANN, Greco Beats",150,,1,92464,Irtha Bam,"FANN, Greco Beats"
151,"HURACAN
Light, Elai",6,110.0,11,92424,HURACAN,"Light, Elai"
152,"DNA
Katerina Lioliou",71,116.0,9,91713,DNA,Katerina Lioliou
153,"Se Periptosi Pou
Anna Vissi",16,163.0,68,91457,Se Periptosi Pou,Anna Vissi
154,"Mamacita
Fy, Arab, BLVD",6,188.0,30,91442,Mamacita,"Fy, Arab, BLVD"
155,"FIDIA
Light, Mad Clip",4,99.0,11,90722,FIDIA,"Light, Mad Clip"
156,"PRIN MAFISEIS
Saske, RACK, Beyond",7,176.0,61,90657,PRIN MAFISEIS,"Saske, RACK, Beyond"
157,"Skoteine Mou Erota
Thodoris Ferris",63,,1,90635,Skoteine Mou Erota,Thodoris Ferris
158,"SYNTAGH
Kidd, Arab, BLVD",2,139.0,27,90340,SYNTAGH,"Kidd, Arab, BLVD"
159,"BLAH BLAH
Trannos, Ivan Greko",11,91.0,5,90293,BLAH BLAH,"Trannos, Ivan Greko"
160,"Erotas
SNIK",1,130.0,2,89420,Erotas,SNIK
161,"Money Dance
Fy, BLVD",2,,1,88260,Money Dance,"Fy, BLVD"
162,"(When You Gonna) Give It Up to Me - Radio Version
Sean Paul, Keyshia Cole",162,171.0,5,88145,(When You Gonna) Give It Up to Me - Radio Version,"Sean Paul, Keyshia Cole"
163,"Kaigomai
APON",4,182.0,4,87701,Kaigomai,APON
164,"Agapo Simeni
Giorgos Mazonakis",46,149.0,20,87241,Agapo Simeni,Giorgos Mazonakis
165,"CASABLANCA
SNIK, Franklin WWT, Rvchet",1,129.0,11,86602,CASABLANCA,"SNIK, Franklin WWT, Rvchet"
166,"Zurbaran
TOQUEL",4,158.0,40,86225,Zurbaran,TOQUEL
167,"Ta Filia Mou
Katerina Lioliou",103,,1,86032,Ta Filia Mou,Katerina Lioliou
168,"Sto Ligo Pou Se Ksero
Ria Ellinidou",69,193.0,4,85875,Sto Ligo Pou Se Ksero,Ria Ellinidou
169,"Nero
Konstantinos Argiros, Noizy",4,156.0,25,85538,Nero,"Konstantinos Argiros, Noizy"
170,"68 KILA
Trannos, Strat",12,108.0,5,85509,68 KILA,"Trannos, Strat"
171,"Fann Is Back
FANN, Greco Beats",171,,1,85440,Fann Is Back,"FANN, Greco Beats"
172,"Kamia
Notis Sfakianakis",74,137.0,29,85418,Kamia,Notis Sfakianakis
173,"Obsessed
Light, Fy, Trannos",2,167.0,2,85389,Obsessed,"Light, Fy, Trannos"
174,"To Ftoxiko Mou
FANN, Hades",174,,1,85299,To Ftoxiko Mou,"FANN, Hades"
175,"50 G
Owner 101, Babu 101, Crooked, Bato Beats",175,,1,85209,50 G,"Owner 101, Babu 101, Crooked, Bato Beats"
176,"WHERE IS MY HUSBAND!
RAYE",94,134.0,17,85083,WHERE IS MY HUSBAND!,RAYE
177,"Montecristo
Mad Clip, Ypo, DJ Stephan",14,151.0,9,84763,Montecristo,"Mad Clip, Ypo, DJ Stephan"
178,"Sou Eleipsa H Oxi?
Katerina Lioliou",57,89.0,8,84474,Sou Eleipsa H Oxi?,Katerina Lioliou
179,"GHOSTBUSTERS
Light, Noizy",2,133.0,13,83989,GHOSTBUSTERS,"Light, Noizy"
180,"3:15
TOQUEL",1,172.0,120,83977,3:15,TOQUEL
181,"Nyxterides
LEX, Dof Twogee",1,141.0,66,83969,Nyxterides,"LEX, Dof Twogee"
182,"KAPOTE
Kidd, MUNEYLXRD, Fullife",1,187.0,2,83879,KAPOTE,"Kidd, MUNEYLXRD, Fullife"
183,"Skoupise Ta Podia Sou Ke Perase
Pantelis Pantelidis",183,,1,83865,Skoupise Ta Podia Sou Ke Perase,Pantelis Pantelidis
184,"UNDERDOGS
12os Pithikos, LEX, Rjay",30,80.0,3,83663,UNDERDOGS,"12os Pithikos, LEX, Rjay"
185,"ISOS
Sicario",3,157.0,2,83479,ISOS,Sicario
186,"Allou
TOQUEL, LILA, Beyond",1,,1,83443,Allou,"TOQUEL, LILA, Beyond"
187,"Xiliometra
APON",2,165.0,3,82815,Xiliometra,APON
188,"CONCERTO
Light, RACK",9,146.0,43,82533,CONCERTO,"Light, RACK"
189,"Hustla
Mad Clip",3,,1,82263,Hustla,Mad Clip
190,"Erhmia
Kidd",5,175.0,31,81581,Erhmia,Kidd
191,"Gia Ton Egoismo Mou
Niko Malteze, AthensGoatMafia",38,111.0,3,81376,Gia Ton Egoismo Mou,"Niko Malteze, AthensGoatMafia"
192,"GRISELDA
RACK, Sin Laurent, VIDO",1,161.0,13,81367,GRISELDA,"RACK, Sin Laurent, VIDO"
193,"King Lo
FLY LO, Mike G, Nuki",10,,1,81360,King Lo,"FLY LO, Mike G, Nuki"
194,"To Glenti - Matia Mou Kai Go Gia Sena Exo
Nikos Apergis",6,,1,80507,To Glenti - Matia Mou Kai Go Gia Sena Exo,Nikos Apergis
195,"PULL UP
Ivan Greko, Arab, BeTaf Beats",17,173.0,60,80289,PULL UP,"Ivan Greko, Arab, BeTaf Beats"
196,"Tipota Ston Kosmo
LEX",5,189.0,77,79738,Tipota Ston Kosmo,LEX
197,"FTAIW EGW
Trannos",4,,1,79700,FTAIW EGW,Trannos
198,"Sto Xo Pei
Thodoris Ferris",64,195.0,24,79634,Sto Xo Pei,Thodoris Ferris
199,"AUTOS
Sicario, Beyond",1,170.0,71,79221,AUTOS,"Sicario, Beyond"
200,"Ginete
Pantelis Pantelidis",172,,1,79129,Ginete,Pantelis Pantelidis
