rank,track_artist,peak,prev,streak,streams,track_name,artist_name
16,"no tiene sentido
Beéle",8,22.0,40,1062064,no tiene sentido,Beéle
17,"Amor de Vago
La T y La M, Malandro",1,20.0,77,976793,Amor de Vago,"La T y La M, Malandro"
18,"Pensamientos
Airbag",13,23.0,49,966821,Pensamientos,Airbag
19,"KLOuFRENS
Bad Bunny",14,19.0,60,950855,KLOuFRENS,Bad Bunny
20,"Tití Me Preguntó
Bad Bunny",3,13.0,3,934829,Tití Me Preguntó,Bad Bunny
21,"La Plena - W Sound 05
W Sound, Beéle, Ovy On The Drums",1,25.0,52,929507,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums"
22,"Niño
Milo j",6,26.0,22,881137,Niño,Milo j
23,"Qué Pasaría...
Rauw Alejandro, Bad Bunny",14,18.0,67,880119,Qué Pasaría...,"Rauw Alejandro, Bad Bunny"
24,"No Se Va
La T y La M",22,24.0,67,860042,No Se Va,La T y La M
25,"mi refe
Beéle, Ovy On The Drums",16,27.0,60,855479,mi refe,"Beéle, Ovy On The Drums"
26,"LA CANCIÓN
J Balvin, Bad Bunny",7,14.0,15,852123,LA CANCIÓN,"J Balvin, Bad Bunny"
27,"YO y TÚ
Ovy On The Drums, Quevedo, Beéle",4,31.0,37,837380,YO y TÚ,"Ovy On The Drums, Quevedo, Beéle"
28,"SOLEAO
Myke Towers, Quevedo",4,30.0,39,833761,SOLEAO,"Myke Towers, Quevedo"
29,"capaz (merengueton)
Alleh, Yorghaki",3,29.0,59,833062,capaz (merengueton),"Alleh, Yorghaki"
30,"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66
Bizarrap, Daddy Yankee",1,28.0,17,827705,"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66","Bizarrap, Daddy Yankee"
31,"Diles
Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",25,36.0,39,795558,Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz"
32,"Como Eran Las Cosas
Babasonicos",11,34.0,118,786746,Como Eran Las Cosas,Babasonicos
33,"TENGO UN FEELING
PEPU, Pizzu",13,32.0,8,760366,TENGO UN FEELING,"PEPU, Pizzu"
34,"WELTiTA
Bad Bunny, Chuwi",7,21.0,14,751533,WELTiTA,"Bad Bunny, Chuwi"
35,"J Balvin: Bzrp Music Sessions, Vol. 62/66
Bizarrap, J Balvin",9,39.0,9,739195,"J Balvin: Bzrp Music Sessions, Vol. 62/66","Bizarrap, J Balvin"
36,"FOREVER TU GANTEL
Omar Courtz, Ñengo Flow",36,,1,713163,FOREVER TU GANTEL,"Omar Courtz, Ñengo Flow"
37,"Con Otra
Cazzu",6,43.0,49,698031,Con Otra,Cazzu
38,"Por Mil Noches
Airbag",18,38.0,319,683377,Por Mil Noches,Airbag
39,"YOGURCITO REMIX (feat. Kris R., ROA)
Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA",13,42.0,26,677054,"YOGURCITO REMIX (feat. Kris R., ROA)","Blessd, Anuel AA, Yan Block, Luar La L, Kris R., ROA"
40,"Loco Enamorado I Varieté #4
Tincho Di Salvo & Javi Zurro, Max Carra",24,44.0,15,674660,Loco Enamorado I Varieté #4,"Tincho Di Salvo & Javi Zurro, Max Carra"
41,"End of Beginning
Djo",15,50.0,13,667125,End of Beginning,Djo
42,"A las Nueve
No Te Va Gustar",27,49.0,235,655281,A las Nueve,No Te Va Gustar
43,"HASTA QUE ME ENAMORO
Maria Becerra, TINI, XROSS",8,48.0,23,641833,HASTA QUE ME ENAMORO,"Maria Becerra, TINI, XROSS"
44,"NO ME QUIERO CASAR
Bad Bunny",37,37.0,9,638342,NO ME QUIERO CASAR,Bad Bunny
45,"QLOO*
Young Cister, Kreamly",2,46.0,35,630237,QLOO*,"Young Cister, Kreamly"
46,"MONACO
Bad Bunny",12,33.0,3,623244,MONACO,Bad Bunny
47,"Cuentame
Felix Record",46,52.0,9,602845,Cuentame,Felix Record
48,"TU MISTERIOSO ALGUIEN (CUARTETO) (feat. Miranda!)
Luck Ra, Miranda!",2,40.0,24,599638,TU MISTERIOSO ALGUIEN (CUARTETO) (feat. Miranda!),"Luck Ra, Miranda!"
49,"Adiós
Gustavo Cerati",45,57.0,49,597622,Adiós,Gustavo Cerati
50,"HACE CALOR
Maria Becerra, El Alfa, XROSS",16,59.0,14,591692,HACE CALOR,"Maria Becerra, El Alfa, XROSS"
51,"Hasta Que Dios Diga
Anuel AA, Bad Bunny",7,97.0,39,589184,Hasta Que Dios Diga,"Anuel AA, Bad Bunny"
52,"Tan Lejos
No Te Va Gustar, Juan Casanova",28,70.0,112,543922,Tan Lejos,"No Te Va Gustar, Juan Casanova"
53,"JETSKI - Remix
PEDRO SAMPAIO, Emilia, MC Meno K, Melody",53,,1,543640,JETSKI - Remix,"PEDRO SAMPAIO, Emilia, MC Meno K, Melody"
54,"Es un Secreto
Plan B",28,64.0,145,538343,Es un Secreto,Plan B
55,"Nunca quise
Intoxicados",49,58.0,474,538221,Nunca quise,Intoxicados
56,"Me Rehúso
Danny Ocean",1,56.0,8,535946,Me Rehúso,Danny Ocean
57,"Otra Noche en Miami
Bad Bunny",41,41.0,2,531365,Otra Noche en Miami,Bad Bunny
58,"Pasos Al Costado
Turf",52,66.0,138,528264,Pasos Al Costado,Turf
59,"The Fate of Ophelia
Taylor Swift",2,81.0,21,525730,The Fate of Ophelia,Taylor Swift
60,"Cuidado Que Te Supero
Q' Lokura, Los Herrera",40,54.0,74,523757,Cuidado Que Te Supero,"Q' Lokura, Los Herrera"
61,"Un Ángel para Tu Soledad
Patricio Rey y sus Redonditos de Ricota",58,79.0,91,523021,Un Ángel para Tu Soledad,Patricio Rey y sus Redonditos de Ricota
62,"LADRON
Luck Ra, Karina, RAMKY EN LOS CONTROLES",18,60.0,11,520833,LADRON,"Luck Ra, Karina, RAMKY EN LOS CONTROLES"
63,"Creo
Callejeros",53,61.0,68,518240,Creo,Callejeros
64,"Fronteo
Plan B",9,89.0,37,516918,Fronteo,Plan B
65,"Piel
Tiago PZK, Ke Personajes",2,71.0,108,516440,Piel,"Tiago PZK, Ke Personajes"
66,"El Teléfono
Héctor ""El Father"", Wisin & Yandel",39,63.0,21,505741,El Teléfono,"Héctor ""El Father"", Wisin & Yandel"
67,"444
Yan Block, Panda Black",24,95.0,52,498861,444,"Yan Block, Panda Black"
68,"Talento
Yan Block, Panda Black",68,110.0,8,498063,Talento,"Yan Block, Panda Black"
69,"WO OH OH
Omar Courtz, ROA",69,,1,497166,WO OH OH,"Omar Courtz, ROA"
70,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",35,35.0,3,495767,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
71,"Moscow Mule
Bad Bunny",1,51.0,12,494091,Moscow Mule,Bad Bunny
72,"Gil
Milo j, Trueno",17,84.0,22,494033,Gil,"Milo j, Trueno"
73,"Bicho de Ciudad
Los Piojos",68,75.0,13,493951,Bicho de Ciudad,Los Piojos
74,"TODO KE VER
Jere Klein, Katteyes, Mateo on the Beatz",3,80.0,28,493614,TODO KE VER,"Jere Klein, Katteyes, Mateo on the Beatz"
75,"Ojitos Lindos
Bad Bunny, Bomba Estéreo",1,53.0,4,488227,Ojitos Lindos,"Bad Bunny, Bomba Estéreo"
76,"Campanas en la Noche
Los Tipitos",67,101.0,17,484364,Campanas en la Noche,Los Tipitos
77,"Amanece
Anuel AA, Haze",10,87.0,107,483257,Amanece,"Anuel AA, Haze"
78,"Yo sé
Yan Block, TORRRES",11,102.0,60,480110,Yo sé,"Yan Block, TORRRES"
79,"La Noche Sin Tí
Los Huayra",55,55.0,10,478258,La Noche Sin Tí,Los Huayra
80,"amor de veraNO
La T y La M",5,72.0,41,478056,amor de veraNO,La T y La M
81,"No Se Ve / Chingon
DesaKTa2",57,62.0,9,476361,No Se Ve / Chingon,DesaKTa2
82,"Nunca Lo Olvides
Airbag",35,100.0,55,474255,Nunca Lo Olvides,Airbag
83,"Me Gusta
Ciro y los Persas",60,85.0,153,473532,Me Gusta,Ciro y los Persas
84,"Borro Cassette
Maluma",16,92.0,55,469558,Borro Cassette,Maluma
85,"Si No Es Muy Tarde - Versión Cumbia
Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD",14,73.0,46,467305,Si No Es Muy Tarde - Versión Cumbia,"Luciano Pereyra, Ezequiel Y La Clave, Un Poco de Ruido, Pinky SD"
86,"El Doctorado
La T y La M",26,77.0,75,461318,El Doctorado,La T y La M
87,"La player (Bandolera)
Zion & Lennox",12,76.0,23,459555,La player (Bandolera),Zion & Lennox
88,"Si Antes Te Hubiera Conocido
KAROL G",1,82.0,88,459466,Si Antes Te Hubiera Conocido,KAROL G
89,"Dardos
Romeo Santos, Prince Royce",78,111.0,7,458294,Dardos,"Romeo Santos, Prince Royce"
90,"Sola (Remix)
Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",12,118.0,44,455809,Sola (Remix),"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin"
91,"Un Osito de Peluche de Taiwán
Los Auténticos Decadentes",44,105.0,41,453336,Un Osito de Peluche de Taiwán,Los Auténticos Decadentes
92,"Irresponsables
Babasonicos",30,69.0,26,452315,Irresponsables,Babasonicos
93,"Cicatrices
Airbag",41,94.0,95,448614,Cicatrices,Airbag
94,"Rara Vez
Milo j, Taiu",3,104.0,25,446674,Rara Vez,"Milo j, Taiu"
95,"COQUETA
Fuerza Regida, Grupo Frontera",12,74.0,7,444750,COQUETA,"Fuerza Regida, Grupo Frontera"
96,"Obsesionario en La Mayor
Tan Bionica",24,140.0,60,439970,Obsesionario en La Mayor,Tan Bionica
97,"Bastardo (feat. Ñengo Flow & Jere Klein)
Pablo Chill-E, Ñengo Flow, Jere Klein",97,141.0,8,439835,Bastardo (feat. Ñengo Flow & Jere Klein),"Pablo Chill-E, Ñengo Flow, Jere Klein"
98,"La Morocha
Luck Ra, BM",1,78.0,138,437019,La Morocha,"Luck Ra, BM"
99,"Khé?
Rauw Alejandro, Romeo Santos",19,113.0,67,436095,Khé?,"Rauw Alejandro, Romeo Santos"
100,"Un Poco de Amor Francés
Patricio Rey y sus Redonditos de Ricota",82,116.0,134,435576,Un Poco de Amor Francés,Patricio Rey y sus Redonditos de Ricota
101,"Don’t Say You Love Me
Jin",17,90.0,41,434016,Don’t Say You Love Me,Jin
102,"Túnel de la Vida
El Plan De La Mariposa",72,119.0,13,433993,Túnel de la Vida,El Plan De La Mariposa
103,"Tu Misterioso Alguien
Miranda!",1,109.0,33,431176,Tu Misterioso Alguien,Miranda!
104,"Trátame Suavemente - Remasterizado 2007
Soda Stereo",56,137.0,22,430318,Trátame Suavemente - Remasterizado 2007,Soda Stereo
105,"No Podrás - En Vivo
Eugenia Quevedo, Angela Leiva, La banda de Carlitos",44,88.0,39,430034,No Podrás - En Vivo,"Eugenia Quevedo, Angela Leiva, La banda de Carlitos"
106,"Loco (Tu Forma De Ser)
Los Auténticos Decadentes",75,96.0,23,427469,Loco (Tu Forma De Ser),Los Auténticos Decadentes
107,"Ese Maldito Momento
No Te Va Gustar",28,114.0,178,427415,Ese Maldito Momento,No Te Va Gustar
108,"Suena en la Previa, Vol. 2
Cumbia rocha",45,115.0,20,426080,"Suena en la Previa, Vol. 2",Cumbia rocha
109,"POR SI MAÑANA NO ESTOY
Omar Courtz",109,,1,424127,POR SI MAÑANA NO ESTOY,Omar Courtz
110,"LUNA
Feid, ATL Jacob",5,108.0,116,423158,LUNA,"Feid, ATL Jacob"
111,"Quédate / Soy Favela / Lo que hay x aqui - En Vivo
Q' Lokura",94,103.0,10,423081,Quédate / Soy Favela / Lo que hay x aqui - En Vivo,Q' Lokura
112,"Estaba Aqui Pensando
DesaKTa2, Aneley",81,91.0,15,422606,Estaba Aqui Pensando,"DesaKTa2, Aneley"
113,"Tú No Lo Amas
Anuel AA",81,124.0,17,419964,Tú No Lo Amas,Anuel AA
114,"UWAIE
Kapo",15,132.0,9,419916,UWAIE,Kapo
115,"Un Montón de Estrellas - En Vivo Gran Rex
La T y La M",13,131.0,17,415174,Un Montón de Estrellas - En Vivo Gran Rex,La T y La M
116,"Every Breath You Take
The Police",60,112.0,20,410826,Every Breath You Take,The Police
117,"Esa Estrella Era Mi Lujo
Patricio Rey y sus Redonditos de Ricota",79,168.0,8,409391,Esa Estrella Era Mi Lujo,Patricio Rey y sus Redonditos de Ricota
118,"Loca
KHEA, Duki, Cazzu, Omar Varela, MYKKA",6,163.0,2,406888,Loca,"KHEA, Duki, Cazzu, Omar Varela, MYKKA"
119,"TURiSTA
Bad Bunny",38,45.0,3,406709,TURiSTA,Bad Bunny
120,"Kyoto
Omar Courtz, De La Rose, Haze",33,,1,406520,Kyoto,"Omar Courtz, De La Rose, Haze"
121,"Cae el Sol
Airbag",56,125.0,63,406334,Cae el Sol,Airbag
122,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)
Maluma, Trap Capos, Noriel, Bryant Myers, Juhn",17,145.0,8,405171,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn"
123,"Imitadora
Romeo Santos",40,121.0,6,404159,Imitadora,Romeo Santos
124,"Personalmente
Las Pelotas",93,150.0,15,403076,Personalmente,Las Pelotas
125,"Será
Las Pelotas",115,151.0,12,402868,Será,Las Pelotas
126,"RAMEN PARA DOS
Maria Becerra, Paulo Londra, XROSS",1,188.0,42,402841,RAMEN PARA DOS,"Maria Becerra, Paulo Londra, XROSS"
127,"blackout 🧊
Emilia, TINI, Nicki Nicole",1,146.0,49,400949,blackout 🧊,"Emilia, TINI, Nicki Nicole"
128,"MOJABI GHOST
Tainy, Bad Bunny",71,83.0,3,400681,MOJABI GHOST,"Tainy, Bad Bunny"
129,"El Efecto
Rauw Alejandro, Chencho Corleone",30,157.0,38,400450,El Efecto,"Rauw Alejandro, Chencho Corleone"
130,"Flaca
Andrés Calamaro",61,136.0,183,399493,Flaca,Andrés Calamaro
131,"Ella Dijo
Estelares, Jorge Serrano",56,128.0,27,398668,Ella Dijo,"Estelares, Jorge Serrano"
132,"Puesto
Babasonicos",37,127.0,54,397890,Puesto,Babasonicos
133,"Resentia
Pablo Chill-E",11,171.0,58,396963,Resentia,Pablo Chill-E
134,"FAVORITA
Angela Torres",23,130.0,24,396908,FAVORITA,Angela Torres
135,"Es Mi Culpa - Versión Cumbia
Luciano Pereyra, The La Planta, Un Poco de Ruido, Pinky SD",36,129.0,11,393729,Es Mi Culpa - Versión Cumbia,"Luciano Pereyra, The La Planta, Un Poco de Ruido, Pinky SD"
136,"⁠LUCES DE COLORES
Omar Courtz",99,,1,392540,⁠LUCES DE COLORES,Omar Courtz
137,"No Te Hagas
Jory Boy, Bad Bunny",54,156.0,2,390269,No Te Hagas,"Jory Boy, Bad Bunny"
138,"No Puedo Fingirlo
Ulises Bueno, DesaKTa2",91,139.0,15,389361,No Puedo Fingirlo,"Ulises Bueno, DesaKTa2"
139,"El Loco
Babasonicos",60,159.0,30,387658,El Loco,Babasonicos
140,"444 - Remix
Yan Block, De La Rose, Hades66, Ñengo Flow",48,200.0,7,384998,444 - Remix,"Yan Block, De La Rose, Hades66, Ñengo Flow"
141,"Conmigo Te Gustó
Pinky SD, Un Poco de Ruido, Uriel Lozano",13,117.0,80,382639,Conmigo Te Gustó,"Pinky SD, Un Poco de Ruido, Uriel Lozano"
142,"SI ESTÁS CON ALGUIEN
Omar Courtz",142,,1,380064,SI ESTÁS CON ALGUIEN,Omar Courtz
143,"M.A.I
Milo j",11,142.0,20,378782,M.A.I,Milo j
144,"La Diabla
DesaKTa2",124,161.0,10,376531,La Diabla,DesaKTa2
145,"De las 2 (feat. Bad Bunny & Arcángel)
Trap Capos, Noriel, Bad Bunny, Arcángel",105,183.0,4,375940,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel"
146,"TIKI TIKI
Callejero Fino, Martin Vegas",81,138.0,8,375275,TIKI TIKI,"Callejero Fino, Martin Vegas"
147,"Enséñame a Bailar
Bad Bunny",49,107.0,4,374903,Enséñame a Bailar,Bad Bunny
148,"Safaera
Bad Bunny, Jowell & Randy, Ñengo Flow",1,68.0,3,374622,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow"
149,"¿Qué Nos Pasó?
Anuel AA",126,164.0,8,372020,¿Qué Nos Pasó?,Anuel AA
150,"PERFuMITO NUEVO
Bad Bunny, RaiNao",20,65.0,3,371489,PERFuMITO NUEVO,"Bad Bunny, RaiNao"
151,"Hecha Pa' Mi
Boza",5,147.0,9,371070,Hecha Pa' Mi,Boza
152,"Aquellos Tiempos
La T y La M, Sael",86,189.0,10,370476,Aquellos Tiempos,"La T y La M, Sael"
153,"QUE PRETENDES
J Balvin, Bad Bunny",19,148.0,3,368718,QUE PRETENDES,"J Balvin, Bad Bunny"
154,"QUE ME FALTE TODO
Luck Ra, Abel Pintos",3,143.0,122,368013,QUE ME FALTE TODO,"Luck Ra, Abel Pintos"
155,"Si Estuviésemos Juntos
Bad Bunny",60,123.0,2,367602,Si Estuviésemos Juntos,Bad Bunny
156,"PUTERÍ4
DobleP, Peipper, Locura Mix, VERNAZ",37,152.0,16,366329,PUTERÍ4,"DobleP, Peipper, Locura Mix, VERNAZ"
157,"Q U E V A S H A C E R H O Y ?
Omar Courtz, De La Rose",1,,1,365323,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose"
158,"No Me Conoce - Remix
JHAYCO, J Balvin, Bad Bunny",5,126.0,3,364275,No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny"
159,"No Vayas a Llorar I Varieté #5
Tincho Di Salvo & Javi Zurro, Valentina Olguin, Bauti Mascia",87,133.0,7,361325,No Vayas a Llorar I Varieté #5,"Tincho Di Salvo & Javi Zurro, Valentina Olguin, Bauti Mascia"
160,"Fanática Sensual
Plan B",122,,1,359178,Fanática Sensual,Plan B
161,"Manchild
Sabrina Carpenter",57,,1,357989,Manchild,Sabrina Carpenter
162,"LA MuDANZA
Bad Bunny",47,47.0,3,357479,LA MuDANZA,Bad Bunny
163,"Tiroteo - Remix
Marc Seguí, Rauw Alejandro, Pol Granch",26,162.0,21,356554,Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch"
164,"FAR AWAY
PEPU, Nico Valdi, Pizzu",43,86.0,6,356133,FAR AWAY,"PEPU, Nico Valdi, Pizzu"
165,"Encantadora
Yandel",148,165.0,6,355444,Encantadora,Yandel
166,"Vencedores Vencidos
Patricio Rey y sus Redonditos de Ricota",142,187.0,2,355278,Vencedores Vencidos,Patricio Rey y sus Redonditos de Ricota
167,"Yo te conozco :):
De La Rose",167,,1,352460,Yo te conozco :):,De La Rose
168,"EL MUNDO SE VA A ACABAR
Omar Courtz, KARBeats",168,,1,350834,EL MUNDO SE VA A ACABAR,"Omar Courtz, KARBeats"
169,"Pobre Corazón - En Vivo
Ke Personajes, Onda Sabanera",2,144.0,65,350570,Pobre Corazón - En Vivo,"Ke Personajes, Onda Sabanera"
170,"Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)
Arcángel, Bad Bunny, Mambo Kingz, DJ Luian",87,,1,350385,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcángel, Bad Bunny, Mambo Kingz, DJ Luian"
171,"Tan Solo
Los Piojos",53,180.0,9,350148,Tan Solo,Los Piojos
172,"Fuego
Intoxicados, Andrés Calamaro",86,199.0,12,347912,Fuego,"Intoxicados, Andrés Calamaro"
173,"PIERDO LA CABEZA
Maria Becerra, TAICHU, XROSS",54,,1,347625,PIERDO LA CABEZA,"Maria Becerra, TAICHU, XROSS"
174,"Si Tu Novio Te Deja Sola
J Balvin, Bad Bunny",26,,1,346952,Si Tu Novio Te Deja Sola,"J Balvin, Bad Bunny"
175,"MOTINHA 2.0 (Mete Marcha) - Remix
DENNIS, Luísa Sonza, Emilia",3,177.0,44,346424,MOTINHA 2.0 (Mete Marcha) - Remix,"DENNIS, Luísa Sonza, Emilia"
176,"Esclava - Remix
Bryant Myers, Anuel AA, Anonimus, Almighty",170,,1,346417,Esclava - Remix,"Bryant Myers, Anuel AA, Anonimus, Almighty"
177,"De Música Ligera
Soda Stereo",100,191.0,4,346376,De Música Ligera,Soda Stereo
178,"Perdonarte ¿Para Qué?
Los Ángeles Azules, Emilia",1,174.0,92,346272,Perdonarte ¿Para Qué?,"Los Ángeles Azules, Emilia"
179,"Tus Cosas (feat. Airbag)
Tan Bionica, Airbag",10,,1,343742,Tus Cosas (feat. Airbag),"Tan Bionica, Airbag"
180,"FERXXO 151
Feid, ICON",142,160.0,9,341326,FERXXO 151,"Feid, ICON"
181,"Die With A Smile
Lady Gaga, Bruno Mars",20,179.0,4,341112,Die With A Smile,"Lady Gaga, Bruno Mars"
182,"Callaita
Bad Bunny, Tainy",2,99.0,3,341025,Callaita,"Bad Bunny, Tainy"
183,"La Bestia Pop
Patricio Rey y sus Redonditos de Ricota",151,182.0,12,340434,La Bestia Pop,Patricio Rey y sus Redonditos de Ricota
184,"quédate
Beéle",108,185.0,19,339089,quédate,Beéle
185,"Te quiero igual
Andrés Calamaro",66,,1,338265,Te quiero igual,Andrés Calamaro
186,"WHAT U NEED? (SexPlaylist 2)
Omar Courtz, Myke Towers",186,,1,336813,WHAT U NEED? (SexPlaylist 2),"Omar Courtz, Myke Towers"
187,"TE CANTO BAJITO
Blessd, Anuel AA, SOG",187,,1,335503,TE CANTO BAJITO,"Blessd, Anuel AA, SOG"
188,"Ya No Vuelvas (Versión Cuarteto)
Luck Ra, La K'onga, Ke Personajes",1,167.0,169,334078,Ya No Vuelvas (Versión Cuarteto),"Luck Ra, La K'onga, Ke Personajes"
189,"BOKeTE
Bad Bunny",39,93.0,3,333919,BOKeTE,Bad Bunny
190,"Arde la Ciudad
Mancha De Rolando",133,,1,333620,Arde la Ciudad,Mancha De Rolando
191,"Tattoo - Remix
Flor Alvarez, Luck Ra, Q' Lokura",89,166.0,11,333368,Tattoo - Remix,"Flor Alvarez, Luck Ra, Q' Lokura"
192,"VIAJEMOS EN EL TIEMPO #1 | Quien Te Quiere Como Yo
Max Carra, Lira",42,172.0,10,331279,VIAJEMOS EN EL TIEMPO #1 | Quien Te Quiere Como Yo,"Max Carra, Lira"
193,"Crimen
Gustavo Cerati",34,,1,330505,Crimen,Gustavo Cerati
194,"El Perdedor
Maluma",62,,1,330144,El Perdedor,Maluma
195,"Madura
Cosculluela, Bad Bunny",6,,1,330040,Madura,"Cosculluela, Bad Bunny"
196,"El Fantasma
Árbol",47,,1,328994,El Fantasma,Árbol
197,"EL CLúB
Bad Bunny",17,98.0,3,328200,EL CLúB,Bad Bunny
198,"Candy
Plan B",153,,1,327427,Candy,Plan B
199,"Seguir Viviendo Sin Tu Amor
Luis Alberto Spinetta",58,194.0,2,327426,Seguir Viviendo Sin Tu Amor,Luis Alberto Spinetta
200,"Te invito a bailar
Callejero Fino, La T y La M",78,184.0,7,327237,Te invito a bailar,"Callejero Fino, La T y La M"
