rank,track_artist,peak,prev,streak,streams,track_name,artist_name
118,"Bailando Bachata
Chayanne",57,76.0,27,282053,Bailando Bachata,Chayanne
119,"KOKO
Omar Courtz",119,,1,281708,KOKO,Omar Courtz
120,"top diesel
Beéle",24,111.0,40,280396,top diesel,Beéle
121,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",22,59.0,4,277037,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
122,"LUNA
Feid, ATL Jacob",3,98.0,117,276933,LUNA,"Feid, ATL Jacob"
123,"Un Finde | CROSSOVER #2
Big One, FMK, Ke Personajes",2,,1,276870,Un Finde | CROSSOVER #2,"Big One, FMK, Ke Personajes"
124,"VAMOaCOCHI
Omar Courtz",124,,1,276718,VAMOaCOCHI,Omar Courtz
125,"Pensando Brigido
Cris MJ, Reelian",11,105.0,9,275965,Pensando Brigido,"Cris MJ, Reelian"
126,"Imagínate
Danny Ocean, Kapo",5,121.0,8,274731,Imagínate,"Danny Ocean, Kapo"
127,"quédate
Beéle",56,101.0,40,274351,quédate,Beéle
128,"M.A.I
Milo j",24,199.0,2,273396,M.A.I,Milo j
129,"Tattoo
Grupo Zúmbale Primo",12,128.0,77,272525,Tattoo,Grupo Zúmbale Primo
130,"De Música Ligera
Soda Stereo",109,120.0,12,272362,De Música Ligera,Soda Stereo
131,"Zona
Lucky Brown, Tobal Mj, Nacho G Flow",3,116.0,34,267930,Zona,"Lucky Brown, Tobal Mj, Nacho G Flow"
132,"NO ME QUIERO CASAR
Bad Bunny",31,99.0,9,267759,NO ME QUIERO CASAR,Bad Bunny
133,"Tu Pelo Negro
Bayron Fire, l3tter",26,133.0,25,267703,Tu Pelo Negro,"Bayron Fire, l3tter"
134,"Golden
HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",22,110.0,35,267237,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast"
135,"El Perdedor
Aventura",40,129.0,8,264989,El Perdedor,Aventura
136,"Salgo Pa' la Calle
Daddy Yankee, Randy Nota Loca",80,114.0,23,264712,Salgo Pa' la Calle,"Daddy Yankee, Randy Nota Loca"
137,"MONACO
Bad Bunny",4,80.0,3,263261,MONACO,Bad Bunny
138,"L a k e n o s h i
Omar Courtz",138,,1,261675,L a k e n o s h i,Omar Courtz
139,"Coleccionando Heridas
KAROL G, Marco Antonio Solís",20,125.0,36,261246,Coleccionando Heridas,"KAROL G, Marco Antonio Solís"
140,"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66
Bizarrap, Daddy Yankee",3,119.0,17,259025,"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66","Bizarrap, Daddy Yankee"
141,"Always on My Mind - 2003 Remaster
Pet Shop Boys",141,,1,258720,Always on My Mind - 2003 Remaster,Pet Shop Boys
142,"Confortas Pero Dañas
Kidd Voodoo, Resonancia Etérea",2,130.0,52,257486,Confortas Pero Dañas,"Kidd Voodoo, Resonancia Etérea"
143,"NEBULA
Lyon la f, Nacho G Flow",7,122.0,20,257177,NEBULA,"Lyon la f, Nacho G Flow"
144,"Perdóname
La Factoria, Eddy Lover",77,139.0,40,257110,Perdóname,"La Factoria, Eddy Lover"
145,"Botellita De Champagne
Cris MJ",10,126.0,9,256886,Botellita De Champagne,Cris MJ
146,"Primera Cita
Carín León",40,123.0,137,256785,Primera Cita,Carín León
147,"OJITOS ROJOS
Grupo Frontera, Ke Personajes",13,,1,255205,OJITOS ROJOS,"Grupo Frontera, Ke Personajes"
148,"TRISTE Y LINDA 2
Loyaltty",98,109.0,3,254684,TRISTE Y LINDA 2,Loyaltty
149,"COMERNOS
Omar Courtz, Bad Gyal",52,,1,254588,COMERNOS,"Omar Courtz, Bad Gyal"
150,"⁠LUCES DE COLORES
Omar Courtz",108,200.0,23,254107,⁠LUCES DE COLORES,Omar Courtz
151,"PERFuMITO NUEVO
Bad Bunny, RaiNao",10,95.0,8,254051,PERFuMITO NUEVO,"Bad Bunny, RaiNao"
152,"La De La Mala Suerte
Jesse & Joy",152,,1,253645,La De La Mala Suerte,Jesse & Joy
153,"Dile al Amor
Aventura",58,118.0,21,252442,Dile al Amor,Aventura
154,"Según Quién
Maluma, Carín León",22,142.0,35,251818,Según Quién,"Maluma, Carín León"
155,"UWAIE - versión cumbia
Max Carra",107,134.0,5,251420,UWAIE - versión cumbia,Max Carra
156,"Take on Me
a-ha",61,177.0,4,250361,Take on Me,a-ha
157,"Manchild
Sabrina Carpenter",81,140.0,3,249216,Manchild,Sabrina Carpenter
158,"Safaera
Bad Bunny, Jowell & Randy, Ñengo Flow",1,89.0,3,248888,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow"
159,"y ke pa - Remix
Julianno Sosa, benjitalkapone, Jairo Vera",4,93.0,42,247792,y ke pa - Remix,"Julianno Sosa, benjitalkapone, Jairo Vera"
160,"Encantadora
Yandel",73,155.0,8,247090,Encantadora,Yandel
161,"Kyoto
Omar Courtz, De La Rose, Haze",27,,1,246825,Kyoto,"Omar Courtz, De La Rose, Haze"
162,"Que Lindos Ojos
Alanys Lagos",124,124.0,4,244974,Que Lindos Ojos,Alanys Lagos
163,"COQUETA
Martinwhite, Dj Rocka",37,160.0,7,243876,COQUETA,"Martinwhite, Dj Rocka"
164,"Otra Vez (feat. J Balvin)
Zion & Lennox, J Balvin",2,138.0,23,243338,Otra Vez (feat. J Balvin),"Zion & Lennox, J Balvin"
165,"Por Amar A Ciegas
Arcángel",143,,1,242499,Por Amar A Ciegas,Arcángel
166,"orióN
Boza, ELENA ROSE",71,167.0,23,242425,orióN,"Boza, ELENA ROSE"
167,"Tu Falta De Querer
Mon Laferte",5,187.0,2,241649,Tu Falta De Querer,Mon Laferte
168,"SIRENA
Omar Courtz",168,,1,239353,SIRENA,Omar Courtz
169,"Mil Preguntas
Líderes de Chile",169,174.0,2,237155,Mil Preguntas,Líderes de Chile
170,"Cosa Linda
Lucky Brown, Mateo on the Beatz",1,186.0,2,232991,Cosa Linda,"Lucky Brown, Mateo on the Beatz"
171,"SOLEAO
Myke Towers, Quevedo",17,153.0,39,232829,SOLEAO,"Myke Towers, Quevedo"
172,"A200
King Savagge, Jairo Vera, Bayron Fire",1,154.0,2,232783,A200,"King Savagge, Jairo Vera, Bayron Fire"
173,"El Gil De Tu Ex
Santaferia",28,166.0,6,232213,El Gil De Tu Ex,Santaferia
174,"SUBE EL BAJO
SINAKA, SAIKO",64,141.0,14,231916,SUBE EL BAJO,"SINAKA, SAIKO"
175,"No Me Conoce - Remix
JHAYCO, J Balvin, Bad Bunny",2,165.0,8,231696,No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny"
176,"Oye Mi Amor
Maná",145,156.0,8,231689,Oye Mi Amor,Maná
177,"Lose Control
Teddy Swims",67,144.0,23,231407,Lose Control,Teddy Swims
178,"Daytona
Cris MJ",2,175.0,120,231319,Daytona,Cris MJ
179,"Candy
Plan B",119,,1,230806,Candy,Plan B
180,"¿Qué Nos Pasó?
Anuel AA",79,148.0,13,230264,¿Qué Nos Pasó?,Anuel AA
181,"DEJA QUE EL MUNDO SE ACABE
Lyon la f, Lamelodiadelhampa, Nacho G Flow",19,169.0,38,229088,DEJA QUE EL MUNDO SE ACABE,"Lyon la f, Lamelodiadelhampa, Nacho G Flow"
182,"Lo Siento BB:/
Tainy, Bad Bunny, Julieta Venegas",1,159.0,2,228565,Lo Siento BB:/,"Tainy, Bad Bunny, Julieta Venegas"
183,"111
Yan Block",22,172.0,53,228394,111,Yan Block
184,"Borro Cassette
Maluma",16,182.0,13,228368,Borro Cassette,Maluma
185,"Llueve Sobre La Ciudad
Los Bunkers",53,158.0,5,228305,Llueve Sobre La Ciudad,Los Bunkers
186,"La Verdad
Kidd Voodoo, Resonancia Etérea",4,147.0,3,227958,La Verdad,"Kidd Voodoo, Resonancia Etérea"
187,"TURiSTA
Bad Bunny",18,117.0,8,227430,TURiSTA,Bad Bunny
188,"It's a Sin - 2018 Remaster
Pet Shop Boys",188,,1,226576,It's a Sin - 2018 Remaster,Pet Shop Boys
189,"Tu jardín con enanitos
Roze Oficial, Max Carra, Valen, RAMKY EN LOS CONTROLES",79,163.0,28,226329,Tu jardín con enanitos,"Roze Oficial, Max Carra, Valen, RAMKY EN LOS CONTROLES"
190,"Amor Escondido
Lucky Brown, Jere Klein, Fran C",11,157.0,42,225378,Amor Escondido,"Lucky Brown, Jere Klein, Fran C"
191,"Te Esperé
Jesse & Joy, Jesse",133,,1,225201,Te Esperé,"Jesse & Joy, Jesse"
192,"Gata Only
FloyyMenor, Cris MJ",1,183.0,23,224264,Gata Only,"FloyyMenor, Cris MJ"
193,"TE CANTO BAJITO
Blessd, Anuel AA, SOG",38,197.0,2,223632,TE CANTO BAJITO,"Blessd, Anuel AA, SOG"
194,"Muévelo
Kali Uchis",88,145.0,10,223336,Muévelo,Kali Uchis
195,"Virtual Diva
Don Omar",131,164.0,4,223201,Virtual Diva,Don Omar
196,"Que Brille Sola Mami
Tobal Mj, Cris MJ, Kail BRL",37,161.0,2,222220,Que Brille Sola Mami,"Tobal Mj, Cris MJ, Kail BRL"
197,"Africa
TOTO",140,180.0,9,221606,Africa,TOTO
198,"SUSU
Omar Courtz",198,,1,220745,SUSU,Omar Courtz
199,"Eres Mía
Romeo Santos",86,152.0,8,220573,Eres Mía,Romeo Santos
200,"un x100to
Grupo Frontera, Bad Bunny",1,179.0,3,220410,un x100to,"Grupo Frontera, Bad Bunny"
