rank,track_artist,peak,prev,streak,streams,track_name,artist_name
60,"By My Side
AP Dhillon, Shinda Kahlon",41,47.0,16,63852,By My Side,"AP Dhillon, Shinda Kahlon"
61,"California Love
Cheema Y, Gur Sidhu",37,44.0,142,63842,California Love,"Cheema Y, Gur Sidhu"
62,"Bhar Do Jholi Meri
Pritam, Adnan Sami, Kausar Munir",62,,1,63735,Bhar Do Jholi Meri,"Pritam, Adnan Sami, Kausar Munir"
63,"Ranjheya Ve
Zain Zohaib",15,42.0,57,63146,Ranjheya Ve,Zain Zohaib
64,"Winning Speech
Karan Aujla, Seshnolan",5,49.0,93,62879,Winning Speech,"Karan Aujla, Seshnolan"
65,"Majboor
Sheheryar Rehan, Zoha Waseem",56,56.0,5,62272,Majboor,"Sheheryar Rehan, Zoha Waseem"
66,"Dil Pe Zakham Khate Hain
Nusrat Fateh Ali Khan, Afternight Vibes",66,149.0,7,62231,Dil Pe Zakham Khate Hain,"Nusrat Fateh Ali Khan, Afternight Vibes"
67,"Il Capo
Real Boss, Arvin Beatz",42,59.0,10,62052,Il Capo,"Real Boss, Arvin Beatz"
68,"Wavy
Karan Aujla, Jay Trak",1,40.0,67,61897,Wavy,"Karan Aujla, Jay Trak"
69,"Illahi Teri Chaukhat Par
Junaid Jamshed",42,,1,61887,Illahi Teri Chaukhat Par,Junaid Jamshed
70,"Thinking of You
AP Dhillon",61,61.0,3,61098,Thinking of You,AP Dhillon
71,"Udaarian
Satinder Sartaaj",27,51.0,26,61000,Udaarian,Satinder Sartaaj
72,"The Way of the Tears
Muhammad Al Muqit",35,,1,59869,The Way of the Tears,Muhammad Al Muqit
73,"LAAVAN
Jasmine Sandlas, Mofusion",52,52.0,37,59631,LAAVAN,"Jasmine Sandlas, Mofusion"
74,"Kithe Reh Gaya
Neeti Mohan, Abhijit Vaghani",71,71.0,4,59583,Kithe Reh Gaya,"Neeti Mohan, Abhijit Vaghani"
75,"Samjhawan
Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",50,50.0,7,59534,Samjhawan,"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal"
76,"Mann Mera
Gajendra Verma",35,53.0,98,59230,Mann Mera,Gajendra Verma
77,"Main Sadqay Ya Rasool Allah
Atif Aslam",63,,1,59085,Main Sadqay Ya Rasool Allah,Atif Aslam
78,"Ali Maula Ali
DJ Chino, Nusrat Fateh Ali Khan",78,,1,58172,Ali Maula Ali,"DJ Chino, Nusrat Fateh Ali Khan"
79,"Sajde
Faheem Abdullah, Huzaif Nazar",6,54.0,40,57645,Sajde,"Faheem Abdullah, Huzaif Nazar"
80,"Aadat (Feat. AP Dhillon)
Yo Yo Honey Singh, AP Dhillon",32,55.0,10,56004,Aadat (Feat. AP Dhillon),"Yo Yo Honey Singh, AP Dhillon"
81,"Mera Dil Badal De
Junaid Jamshed",47,,1,54767,Mera Dil Badal De,Junaid Jamshed
82,"Balenci
Shubh",21,60.0,27,54492,Balenci,Shubh
83,"Khoj
Hasan Raheem, Shehryar Khan",44,65.0,14,54369,Khoj,"Hasan Raheem, Shehryar Khan"
84,"Raindance (feat. Tems)
Dave, Tems",84,144.0,3,53976,Raindance (feat. Tems),"Dave, Tems"
85,"Supreme
Shubh",3,57.0,45,53589,Supreme,Shubh
86,"bargad
sufr, Arpit Bala, toorjo dey",46,101.0,13,51992,bargad,"sufr, Arpit Bala, toorjo dey"
87,"Aarzu
Noor, Khan, Madhurxo",80,80.0,6,50998,Aarzu,"Noor, Khan, Madhurxo"
88,"Jhol - Acoustic
Maanu, Annural Khalid, Abdullah Siddiqui",17,74.0,55,50536,Jhol - Acoustic,"Maanu, Annural Khalid, Abdullah Siddiqui"
89,"Piya Ghar Aaya - Coke Studio Season 11
Fareed Ayaz Abu Muhammad Qawwal",89,182.0,2,50448,Piya Ghar Aaya - Coke Studio Season 11,Fareed Ayaz Abu Muhammad Qawwal
90,"Life Goes On
BTS",90,,1,50401,Life Goes On,BTS
91,"STFU
AP Dhillon, Shinda Kahlon",4,63.0,43,50077,STFU,"AP Dhillon, Shinda Kahlon"
92,"Husn
Anuv Jain",1,68.0,117,49091,Husn,Anuv Jain
93,"Shararat (From ""Dhurandhar"")
Shashwat Sachdev, Madhubanti Bagchi, Jasmine Sandlas",62,66.0,8,48643,"Shararat (From ""Dhurandhar"")","Shashwat Sachdev, Madhubanti Bagchi, Jasmine Sandlas"
94,"Btmanna Ansak
Sherine",94,,1,48600,Btmanna Ansak,Sherine
95,"Samjho Na
Aditya Rikhari",6,69.0,198,48340,Samjho Na,Aditya Rikhari
96,"Bexley .Road
Baggh-e SMG, BIG KAY SMG, Farmaan SMG",81,97.0,26,47743,Bexley .Road,"Baggh-e SMG, BIG KAY SMG, Farmaan SMG"
97,"Ya Nabi Salam Alayka
Maher Zain",23,,1,47287,Ya Nabi Salam Alayka,Maher Zain
98,"MF Gabhru!
Karan Aujla, Ikky",16,83.0,30,47042,MF Gabhru!,"Karan Aujla, Ikky"
99,"Banda Bamb
Jordan Sandhu, Gur Sidhu, Kaptaan",99,107.0,7,46465,Banda Bamb,"Jordan Sandhu, Gur Sidhu, Kaptaan"
100,"Tere Pyar Main
Kaavish",24,73.0,68,46291,Tere Pyar Main,Kaavish
101,"Nahin Milta
Bayaan",12,79.0,148,46279,Nahin Milta,Bayaan
102,"End of Beginning
Djo",22,104.0,13,46190,End of Beginning,Djo
103,"Faasle
Kaavish, Quratulain Balouch",20,76.0,118,46055,Faasle,"Kaavish, Quratulain Balouch"
104,"Is Karam Ka Karoon Shukr Kaise
Nusrat Fateh Ali Khan",104,,1,45411,Is Karam Ka Karoon Shukr Kaise,Nusrat Fateh Ali Khan
105,"Daytona
Karan Aujla, Ikky",37,102.0,27,44798,Daytona,"Karan Aujla, Ikky"
106,"Aura
Shubh",4,94.0,58,44680,Aura,Shubh
107,"Dhundhala
Yashraj, Dropped Out, Talwiinder",8,77.0,37,44106,Dhundhala,"Yashraj, Dropped Out, Talwiinder"
108,"Nashe Me Hun
Hasan Raheem, Shehryar Khan",31,86.0,20,44042,Nashe Me Hun,"Hasan Raheem, Shehryar Khan"
109,"Raanjhan (From ""Do Patti"")
Sachet-Parampara, Parampara Tandon, Kausar Munir",4,72.0,70,43931,"Raanjhan (From ""Do Patti"")","Sachet-Parampara, Parampara Tandon, Kausar Munir"
110,"Ye Tune Kya Kiya
Pritam, Javed Bashir, Rajat Arora",42,91.0,106,43925,Ye Tune Kya Kiya,"Pritam, Javed Bashir, Rajat Arora"
111,"Fell For You
Shubh",11,75.0,58,43444,Fell For You,Shubh
112,"Teri Deewani
Kailash Kher, Paresh Kamath, Naresh Kamath",82,82.0,62,43431,Teri Deewani,"Kailash Kher, Paresh Kamath, Naresh Kamath"
113,"Shan E Ramzan
Junaid Jamshed, Amjad Sabri",69,,1,43136,Shan E Ramzan,"Junaid Jamshed, Amjad Sabri"
114,"Oh Sahib - Original Sountrack Of Abdullahpur Ka Devdas
Zain Zohaib, Adnan Dhool",80,106.0,30,43034,Oh Sahib - Original Sountrack Of Abdullahpur Ka Devdas,"Zain Zohaib, Adnan Dhool"
115,"DOPAMINE
Guru Randhawa, Gurjit Gill, Lavish Dhiman",115,,1,42564,DOPAMINE,"Guru Randhawa, Gurjit Gill, Lavish Dhiman"
116,"Regional Pop
Lakhwinder Wadali",116,,1,42483,Regional Pop,Lakhwinder Wadali
117,"Sirra
Guru Randhawa, Kiran Bajwa, Rony Ajnali",11,84.0,32,42458,Sirra,"Guru Randhawa, Kiran Bajwa, Rony Ajnali"
118,"Barbaad Reprise - Female
The Rish, Shilpa Rao",108,131.0,24,42357,Barbaad Reprise - Female,"The Rish, Shilpa Rao"
119,"Gallan 4
Talwiinder",48,81.0,36,42228,Gallan 4,Talwiinder
120,"Nasha
Talwiinder, Vision",33,78.0,116,41943,Nasha,"Talwiinder, Vision"
121,"REGRETS
Jevin Gill, Umair, Talha Anjum",10,85.0,74,41758,REGRETS,"Jevin Gill, Umair, Talha Anjum"
122,"Kashish
Ashish Bhatia, Omkar Singh, Kashish Ratnani",12,95.0,33,41393,Kashish,"Ashish Bhatia, Omkar Singh, Kashish Ratnani"
123,"Allah Hoo Allah Hoo Allah Hoo
Qari Waheed Zafar Qasmi",123,,1,41346,Allah Hoo Allah Hoo Allah Hoo,Qari Waheed Zafar Qasmi
124,"DXB
Cheema Y, Gur Sidhu",118,118.0,9,41200,DXB,"Cheema Y, Gur Sidhu"
125,"Thodi Si Daaru
AP Dhillon, Shreya Ghoshal",5,70.0,30,41169,Thodi Si Daaru,"AP Dhillon, Shreya Ghoshal"
126,"Kamli Wale
Nusrat Fateh Ali Khan, A1Melodymaster",126,,1,41130,Kamli Wale,"Nusrat Fateh Ali Khan, A1Melodymaster"
127,"Allahu Akbar
Shafqat Amanat Ali, Ahmed Jahanzeb",105,,1,40980,Allahu Akbar,"Shafqat Amanat Ali, Ahmed Jahanzeb"
128,"O Yaara
Abdul Hannan, Kaavish",6,112.0,94,40839,O Yaara,"Abdul Hannan, Kaavish"
129,"dilrubaa
Wali Bakhat Warraich",52,114.0,3,40555,dilrubaa,Wali Bakhat Warraich
130,"Hona Tha Pyar
Atif Aslam, Hadiqa Kiani",32,99.0,61,40111,Hona Tha Pyar,"Atif Aslam, Hadiqa Kiani"
131,"Inaam
Anuv Jain",47,134.0,11,40035,Inaam,Anuv Jain
132,"Dil Nu
AP Dhillon, Shinda Kahlon",9,87.0,177,39968,Dil Nu,"AP Dhillon, Shinda Kahlon"
133,"Dekha Hi Nahi
Osho Jain",133,157.0,11,39702,Dekha Hi Nahi,Osho Jain
134,"Maahi
Shaarib Toshi, Toshi Sabri, Sayeed Quadri",66,96.0,43,39455,Maahi,"Shaarib Toshi, Toshi Sabri, Sayeed Quadri"
135,"Labon Ko
Pritam, KK, Sayeed Quadri",101,122.0,23,39284,Labon Ko,"Pritam, KK, Sayeed Quadri"
136,"One Love
Shubh",2,100.0,132,39210,One Love,Shubh
137,"Un Ka Andaz-E-Karam
Nusrat Fateh Ali Khan",137,,1,39147,Un Ka Andaz-E-Karam,Nusrat Fateh Ali Khan
138,"Sarkar Ka Mangta (Osaf Fateh Ali Khan)
Osaf Fateh Ali Khan",138,,1,39121,Sarkar Ka Mangta (Osaf Fateh Ali Khan),Osaf Fateh Ali Khan
139,"NYPD
Baggh-e SMG, Farmaan SMG, BIG KAY SMG",127,127.0,11,39076,NYPD,"Baggh-e SMG, Farmaan SMG, BIG KAY SMG"
140,"Bikhra
Abdul Hannan, Rovalio",1,90.0,199,38883,Bikhra,"Abdul Hannan, Rovalio"
141,"Heer
Ali & Shjr, Haider Ali, Ali Raza",5,92.0,56,38859,Heer,"Ali & Shjr, Haider Ali, Ali Raza"
142,"Naazni
Aashir Wajahat, Annural Khalid, Abdullah Siddiqui",116,116.0,7,38494,Naazni,"Aashir Wajahat, Annural Khalid, Abdullah Siddiqui"
143,"WILDFLOWER
Billie Eilish",68,158.0,4,38344,WILDFLOWER,Billie Eilish
144,"4U
Maanu",38,110.0,120,38178,4U,Maanu
145,"Radha
Hasan Raheem, Umair",21,88.0,28,38115,Radha,"Hasan Raheem, Umair"
146,"Cheques
Shubh",2,89.0,145,38111,Cheques,Shubh
147,"Sajna da Dil Torya
Zeeshan Ali",7,103.0,71,37954,Sajna da Dil Torya,Zeeshan Ali
148,"Baat (From ""Meem Se Mohabbat"")
Asim Azhar, Qirat Haider",13,98.0,55,37868,"Baat (From ""Meem Se Mohabbat"")","Asim Azhar, Qirat Haider"
149,"Mann Mera - Original Version
Gajendra Verma",68,117.0,35,37856,Mann Mera - Original Version,Gajendra Verma
150,"Dhurandhar - Title Track (From ""Dhurandhar"")
Shashwat Sachdev, Hanumankind, Jasmine Sandlas, Sudhir Yaduvanshi, Charanjit Ahuja, Muhammad Sadiq, Ranjit Kaur, Babu Singh Maan",39,139.0,12,37665,"Dhurandhar - Title Track (From ""Dhurandhar"")","Shashwat Sachdev, Hanumankind, Jasmine Sandlas, Sudhir Yaduvanshi, Charanjit Ahuja, Muhammad Sadiq, Ranjit Kaur, Babu Singh Maan"
151,"I Really Do...
Karan Aujla, Ikky",44,111.0,27,37600,I Really Do...,"Karan Aujla, Ikky"
152,"Savage 2.0
SABR, Mohabbat Singh",152,,1,37480,Savage 2.0,"SABR, Mohabbat Singh"
153,"Dhun (From ""Saiyaara"")
Mithoon, Arijit Singh",36,115.0,32,37450,"Dhun (From ""Saiyaara"")","Mithoon, Arijit Singh"
154,"At Peace
Karan Aujla, Ikky",16,136.0,35,37390,At Peace,"Karan Aujla, Ikky"
155,"Hale Dil
Harshit Saxena, Sayeed Quadri",100,128.0,46,37241,Hale Dil,"Harshit Saxena, Sayeed Quadri"
156,"Apna Bana Le
Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",2,105.0,121,36842,Apna Bana Le,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya"
157,"Darkhaast
Mithoon, Arijit Singh, Sunidhi Chauhan, Sayeed Quadri",152,152.0,8,36729,Darkhaast,"Mithoon, Arijit Singh, Sunidhi Chauhan, Sayeed Quadri"
158,"52 Bars
Karan Aujla, Ikky",33,126.0,93,36641,52 Bars,"Karan Aujla, Ikky"
159,"Aaqa - Coke Studio Season 9
Abida Parveen, Ali Sethi",86,,1,36579,Aaqa - Coke Studio Season 9,"Abida Parveen, Ali Sethi"
160,"Hoor
Samar Jafri",30,138.0,39,36524,Hoor,Samar Jafri
161,"No One Noticed
The Marías",151,,1,36243,No One Noticed,The Marías
162,"Baarishein
Anuv Jain",15,137.0,199,36000,Baarishein,Anuv Jain
163,"Young G.O.A.T
Cheema Y, Gur Sidhu",77,123.0,25,35904,Young G.O.A.T,"Cheema Y, Gur Sidhu"
164,"Bi Saraha
Abeer Nehme",164,,1,35887,Bi Saraha,Abeer Nehme
165,"Humdard (From ""Ek Villain"")
Arijit Singh",60,120.0,98,35816,"Humdard (From ""Ek Villain"")",Arijit Singh
166,"Andaaz e Karam
Madhur Sharma, Moin, ER",104,155.0,15,35438,Andaaz e Karam,"Madhur Sharma, Moin, ER"
167,"Zaalima
Arijit Singh, Harshdeep Kaur",107,125.0,48,35385,Zaalima,"Arijit Singh, Harshdeep Kaur"
168,"Afsanay
Talhah Yunus, Talha Anjum",32,133.0,199,35337,Afsanay,"Talhah Yunus, Talha Anjum"
169,"ROOP
NAYEL, Hasan Raheem",25,113.0,60,35275,ROOP,"NAYEL, Hasan Raheem"
170,"AZUL
Guru Randhawa, Gurjit Gill, Lavish Dhiman",24,135.0,29,35096,AZUL,"Guru Randhawa, Gurjit Gill, Lavish Dhiman"
171,"Tere Bina
A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan",75,159.0,44,35052,Tere Bina,"A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan"
172,"Surah Rahman
Sheikh Abdul Rahman Al Sudais",172,,1,34923,Surah Rahman,Sheikh Abdul Rahman Al Sudais
173,"Ay Khatm E Rusul Maaki Madani
Sibtain Haider",173,,1,34906,Ay Khatm E Rusul Maaki Madani,Sibtain Haider
174,"Wo Mera Nabi Hai
Syed Hassan Ullah Hussaini",150,,1,34821,Wo Mera Nabi Hai,Syed Hassan Ullah Hussaini
175,"HAWA ANEY DE
Talha Anjum, Umair",92,109.0,3,34790,HAWA ANEY DE,"Talha Anjum, Umair"
176,"Farzi
Cheema Y, Gur Sidhu",176,189.0,2,34745,Farzi,"Cheema Y, Gur Sidhu"
177,"Faqeeran - Live
Rashmeet Kaur",118,161.0,5,34721,Faqeeran - Live,Rashmeet Kaur
178,"Softly
Karan Aujla, Ikky",5,121.0,128,34639,Softly,"Karan Aujla, Ikky"
179,"KAR KAR MINTAAN
Ahsan Javed",31,119.0,21,34633,KAR KAR MINTAAN,Ahsan Javed
180,"Memories
Hasan Raheem, Justin Bibis, Shehryar Khan",33,129.0,40,34594,Memories,"Hasan Raheem, Justin Bibis, Shehryar Khan"
181,"Assubhu Bada
Usaid Zahid Siddique",181,,1,34522,Assubhu Bada,Usaid Zahid Siddique
182,"FA9LA
Flipperachi",1,145.0,12,34486,FA9LA,Flipperachi
183,"Low Rider
Saabi Bhinder, Real Boss, CHEETAH",174,193.0,5,34472,Low Rider,"Saabi Bhinder, Real Boss, CHEETAH"
184,"Sailor Song
Gigi Perez",148,196.0,2,34450,Sailor Song,Gigi Perez
185,"Amplifier
Imran Khan",94,124.0,10,34254,Amplifier,Imran Khan
186,"Haal E Dil Kis Ko Sunain Lofi
Ali Hamza",186,,1,33817,Haal E Dil Kis Ko Sunain Lofi,Ali Hamza
187,"Admirin' You (feat. Preston Pablo)
Karan Aujla, Ikky, Preston Pablo",19,108.0,134,33803,Admirin' You (feat. Preston Pablo),"Karan Aujla, Ikky, Preston Pablo"
188,"Tujhe Bhula Diya
Vishal-Shekhar, Mohit Chauhan, Shekhar Ravjiani, Shruti Pathak",95,171.0,10,33238,Tujhe Bhula Diya,"Vishal-Shekhar, Mohit Chauhan, Shekhar Ravjiani, Shruti Pathak"
189,"With You
AP Dhillon",1,93.0,3,33192,With You,AP Dhillon
190,"Talwinder - Wishes - Remake
Raiyan, Twinkle Thareja, raaghavan",28,146.0,30,33064,Talwinder - Wishes - Remake,"Raiyan, Twinkle Thareja, raaghavan"
191,"Same Beef
Bohemia, Sidhu Moose Wala",65,143.0,25,32988,Same Beef,"Bohemia, Sidhu Moose Wala"
192,"Muhammad Ka Roza
Junaid Jamshed",109,,1,32819,Muhammad Ka Roza,Junaid Jamshed
193,"Tera Mera Hai Pyar (From ""Ishq Murshid"")
Ahmed Jahanzeb",10,141.0,10,32781,"Tera Mera Hai Pyar (From ""Ishq Murshid"")",Ahmed Jahanzeb
194,"Tu Jaane Na
Pritam, Atif Aslam",88,142.0,60,32446,Tu Jaane Na,"Pritam, Atif Aslam"
195,"9:45
Prabh Singh, Jay Trak, Rooh Sandhu",3,130.0,10,32351,9:45,"Prabh Singh, Jay Trak, Rooh Sandhu"
196,"Chal Diye Tum Kahan (From ""Kabhi Main Kabhi Tum"")
AUR",5,150.0,83,32278,"Chal Diye Tum Kahan (From ""Kabhi Main Kabhi Tum"")",AUR
197,"Tu Jhoom
Naseebo Lal, Abida Parveen",27,,1,32241,Tu Jhoom,"Naseebo Lal, Abida Parveen"
198,"On Top
Karan Aujla",49,166.0,24,31878,On Top,Karan Aujla
199,"Wedding
Muhammad Al Muqit",115,,1,31791,Wedding,Muhammad Al Muqit
200,"C.R.E.A.M POSSE
Baggh-e SMG, Farmaan SMG, BIG KAY SMG",34,184.0,8,31791,C.R.E.A.M POSSE,"Baggh-e SMG, Farmaan SMG, BIG KAY SMG"
