rank,track_artist,peak,prev,streak,streams,track_name,artist_name
19,"TABOLA BALE
Silet Open Up, Jacson Seran, Juan Reza, Diva Aurel",1,8.0,32,284568,TABOLA BALE,"Silet Open Up, Jacson Seran, Juan Reza, Diva Aurel"
20,"Mangu
Fourtwnty, Charita Utami",1,26.0,45,277486,Mangu,"Fourtwnty, Charita Utami"
21,"Who Knows
Daniel Caesar",18,27.0,17,272022,Who Knows,Daniel Caesar
22,"Gabriela
KATSEYE",6,21.0,36,266911,Gabriela,KATSEYE
23,"I Thought I Saw Your Face Today
She & Him",21,25.0,12,263600,I Thought I Saw Your Face Today,She & Him
24,"BIRDS OF A FEATHER
Billie Eilish",1,24.0,93,255518,BIRDS OF A FEATHER,Billie Eilish
25,"Dirimu Yang Dulu
Anggis Devaki",25,36.0,6,254282,Dirimu Yang Dulu,Anggis Devaki
26,"like JENNIE
JENNIE",1,31.0,51,250014,like JENNIE,JENNIE
27,"Dan...
Sheila On 7",24,29.0,44,249437,Dan...,Sheila On 7
28,"mejikuhibiniu
Tenxi, Suisei, Jemsii",2,22.0,34,245461,mejikuhibiniu,"Tenxi, Suisei, Jemsii"
29,"Raindance (feat. Tems)
Dave, Tems",29,38.0,7,238892,Raindance (feat. Tems),"Dave, Tems"
30,"Love Me Not
Ravyn Lenae",30,34.0,44,237283,Love Me Not,Ravyn Lenae
31,"Die With A Smile
Lady Gaga, Bruno Mars",1,33.0,80,234363,Die With A Smile,"Lady Gaga, Bruno Mars"
32,"Ngga Dulu
Akbar Chalay, Zynakal, ciloqciliq",8,23.0,17,228935,Ngga Dulu,"Akbar Chalay, Zynakal, ciloqciliq"
33,"Golden
HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",1,32.0,36,227893,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast"
34,"One Of The Girls (with JENNIE, Lily Rose Depp)
The Weeknd, JENNIE, Lily-Rose Depp",1,37.0,140,227534,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
35,"Kasih Aba Aba
Naykilla, Tenxi, Jemsii",7,30.0,41,221984,Kasih Aba Aba,"Naykilla, Tenxi, Jemsii"
36,"Monolog
Pamungkas",29,40.0,34,220902,Monolog,Pamungkas
37,"Stateside + Zara Larsson
PinkPantheress, Zara Larsson",37,104.0,4,218913,Stateside + Zara Larsson,"PinkPantheress, Zara Larsson"
38,"福气马上来
1119",13,13.0,4,218650,福气马上来,1119
39,"Ingat
ALYPH",10,41.0,35,215917,Ingat,ALYPH
40,"Ada titik-titik di ujung doa
Sal Priadi",40,142.0,2,215252,Ada titik-titik di ujung doa,Sal Priadi
41,"Masa ini, Nanti, dan Masa Indah Lainnya
Nuca",41,60.0,6,215237,"Masa ini, Nanti, dan Masa Indah Lainnya",Nuca
42,"Bintang 5
Tenxi, Jemsii",10,28.0,25,209774,Bintang 5,"Tenxi, Jemsii"
43,"Menerima Luka
Natasya Sabella",43,59.0,6,208439,Menerima Luka,Natasya Sabella
44,"Kasih Tau Mama (Malam Minggu)
Rombongan Bodonk Koplo",39,39.0,10,204636,Kasih Tau Mama (Malam Minggu),Rombongan Bodonk Koplo
45,"Lesung Pipi
Raim Laode",27,57.0,46,197905,Lesung Pipi,Raim Laode
46,"No One Noticed
The Marías",27,55.0,70,193976,No One Noticed,The Marías
47,"NOT CUTE ANYMORE
ILLIT",15,46.0,13,193417,NOT CUTE ANYMORE,ILLIT
48,"Garam & Madu (Sakit Dadaku)
Tenxi, Naykilla, Jemsii",1,43.0,60,192189,Garam & Madu (Sakit Dadaku),"Tenxi, Naykilla, Jemsii"
49,"DtMF
Bad Bunny",26,35.0,3,192166,DtMF,Bad Bunny
50,"Sailor Song
Gigi Perez",33,54.0,75,190462,Sailor Song,Gigi Perez
51,"The Man Who Can't Be Moved
The Script",51,65.0,15,187754,The Man Who Can't Be Moved,The Script
52,"we can't be friends (wait for your love)
Ariana Grande",1,48.0,103,183449,we can't be friends (wait for your love),Ariana Grande
53,"It Will Rain
Bruno Mars",16,50.0,26,182179,It Will Rain,Bruno Mars
54,"EEEE A
dia",35,42.0,8,181352,EEEE A,dia
55,"Untuk Mencintaimu
Seventeen",55,70.0,8,180860,Untuk Mencintaimu,Seventeen
56,"Cinnamon Girl
Lana Del Rey",52,52.0,54,180103,Cinnamon Girl,Lana Del Rey
57,"Moonwalkin'
LNGSHOT",11,53.0,6,179995,Moonwalkin',LNGSHOT
58,"Nanti Kita Seperti Ini
Batas Senja",26,74.0,73,176829,Nanti Kita Seperti Ini,Batas Senja
59,"Cinta Ini Membunuhku
D’MASIV",40,63.0,98,175452,Cinta Ini Membunuhku,D’MASIV
60,"We Don't Talk Anymore (feat. Selena Gomez)
Charlie Puth, Selena Gomez",17,61.0,27,174613,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez"
61,"Anugerah Terindah
Andmesh",5,80.0,26,173785,Anugerah Terindah,Andmesh
62,"Opalite
Taylor Swift",11,58.0,21,172830,Opalite,Taylor Swift
63,"I Wanna Be Yours
Arctic Monkeys",9,73.0,190,172012,I Wanna Be Yours,Arctic Monkeys
64,"Bintang
Budak Kacamata",13,44.0,26,171481,Bintang,Budak Kacamata
65,"Harapan
Hyper Act",65,69.0,83,171108,Harapan,Hyper Act
66,"Sempurna
Insomniacks",5,51.0,87,170841,Sempurna,Insomniacks
67,"Menjaga Jodoh Orang Lain
Ara Johari",6,47.0,60,170665,Menjaga Jodoh Orang Lain,Ara Johari
68,"Night Changes
One Direction",7,66.0,267,170350,Night Changes,One Direction
69,"Bunga Maaf
The Lantis",4,67.0,65,169171,Bunga Maaf,The Lantis
70,"Tapi Bukan Aku
Kerispatih",62,68.0,4,168738,Tapi Bukan Aku,Kerispatih
71,"Pesan Terakhir
Lyodra",20,79.0,113,167468,Pesan Terakhir,Lyodra
72,"Firasat
Marcell",72,130.0,5,167389,Firasat,Marcell
73,"Sedetik Lebih
Anuar Zain",73,81.0,4,167280,Sedetik Lebih,Anuar Zain
74,"Seven (feat. Latto) (Explicit Ver.)
Jung Kook, Latto",1,89.0,137,166379,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
75,"SENCY
dia, Tenxi",56,56.0,7,166193,SENCY,"dia, Tenxi"
76,"Never Let Go
LNGSHOT",35,83.0,6,164155,Never Let Go,LNGSHOT
77,"Bawa Dia Kembali
Mahalini",20,123.0,26,163728,Bawa Dia Kembali,Mahalini
78,"Calon Mantu Idaman (feat. Ncum)
Rombongan Bodonk Koplo, Ncum",5,62.0,36,161561,Calon Mantu Idaman (feat. Ncum),"Rombongan Bodonk Koplo, Ncum"
79,"number one girl
ROSÉ",3,96.0,16,159139,number one girl,ROSÉ
80,"Pulang
Insomniacks",15,72.0,77,158564,Pulang,Insomniacks
81,"Multo
Cup of Joe",68,87.0,22,156381,Multo,Cup of Joe
82,"Kepuraanmu
Luqman Faiz",29,91.0,9,156143,Kepuraanmu,Luqman Faiz
83,"That's What I Like
Bruno Mars",3,84.0,22,155644,That's What I Like,Bruno Mars
84,"Kita Usahakan Lagi
Batas Senja",22,71.0,11,155420,Kita Usahakan Lagi,Batas Senja
85,"Bukan Ku Tak Sudi
Iklim",46,102.0,24,155261,Bukan Ku Tak Sudi,Iklim
86,"Reminisensi
Insomniacks",3,78.0,75,154716,Reminisensi,Insomniacks
87,"About You
The 1975",85,111.0,62,154571,About You,The 1975
88,"Di Matamu
Sufian Suhaimi",2,93.0,16,152058,Di Matamu,Sufian Suhaimi
89,"When I Was Your Man
Bruno Mars",16,134.0,35,152054,When I Was Your Man,Bruno Mars
90,"Cry
Cigarettes After Sex",29,114.0,98,151548,Cry,Cigarettes After Sex
91,"Talking to the Moon
Bruno Mars",10,99.0,35,151329,Talking to the Moon,Bruno Mars
92,"Relakan Jiwa
Hazama",79,86.0,15,151063,Relakan Jiwa,Hazama
93,"Nobody Gets Me
SZA",9,98.0,26,150981,Nobody Gets Me,SZA
94,"CHANEL
Tyla",10,75.0,16,149616,CHANEL,Tyla
95,"SLOW DANCING IN THE DARK
Joji",20,110.0,4,149247,SLOW DANCING IN THE DARK,Joji
96,"Man I Need
Olivia Dean",48,95.0,20,149193,Man I Need,Olivia Dean
97,"Takkan Pergi
Hyper Act",54,82.0,46,148527,Takkan Pergi,Hyper Act
98,"Aishiteru 2
Zivilia",98,101.0,8,147336,Aishiteru 2,Zivilia
99,"Manchild
Sabrina Carpenter",18,85.0,4,146106,Manchild,Sabrina Carpenter
100,"Eenie Meenie - Radio Version
Sean Kingston, Justin Bieber",63,94.0,10,145430,Eenie Meenie - Radio Version,"Sean Kingston, Justin Bieber"
101,"Kekasih Bayangan
Cakra Khan",21,88.0,47,144984,Kekasih Bayangan,Cakra Khan
102,"Kembali Pulang
Suara Kayu, Feby Putri",59,136.0,13,144756,Kembali Pulang,"Suara Kayu, Feby Putri"
103,"Alamak
Rizky Febian, Adrian Khalif",8,92.0,21,144558,Alamak,"Rizky Febian, Adrian Khalif"
104,"Mengenangmu
Kerispatih",97,143.0,8,144465,Mengenangmu,Kerispatih
105,"Sempurna
Andra & The Backbone",68,127.0,4,143866,Sempurna,Andra & The Backbone
106,"Merindumu lagi
Khifnu",51,122.0,4,143533,Merindumu lagi,Khifnu
107,"Rumah Ke Rumah
Hindia",50,146.0,107,142869,Rumah Ke Rumah,Hindia
108,"BANG BANG
IVE",108,172.0,2,142687,BANG BANG,IVE
109,"Snooze
SZA",7,103.0,26,141766,Snooze,SZA
110,"Payphone
Maroon 5, Wiz Khalifa",61,97.0,246,141719,Payphone,"Maroon 5, Wiz Khalifa"
111,"Glimpse of Us
Joji",1,,1,141587,Glimpse of Us,Joji
112,"That’s So True
Gracie Abrams",5,100.0,70,141227,That’s So True,Gracie Abrams
113,"Attention
Charlie Puth",2,126.0,43,140960,Attention,Charlie Puth
114,"WHERE IS MY HUSBAND!
RAYE",62,115.0,20,140642,WHERE IS MY HUSBAND!,RAYE
115,"Romancinta
Mojo",98,105.0,6,140556,Romancinta,Mojo
116,"Always
Daniel Caesar",62,108.0,47,140058,Always,Daniel Caesar
117,"Sparks
Coldplay",37,149.0,38,139360,Sparks,Coldplay
118,"Car's Outside
James Arthur",6,133.0,164,139167,Car's Outside,James Arthur
119,"Runtuh
Feby Putri, Fiersa Besari",37,147.0,195,139144,Runtuh,"Feby Putri, Fiersa Besari"
120,"Here With Me
d4vd",2,119.0,177,138810,Here With Me,d4vd
121,"RUDE!
Hearts2Hearts",121,,1,138449,RUDE!,Hearts2Hearts
122,"Folded
Kehlani",62,117.0,30,137567,Folded,Kehlani
123,"Dalam Diam
Zynakal, Zamir Harith, Mojack Hafiz, Bel Janni",39,124.0,18,137518,Dalam Diam,"Zynakal, Zamir Harith, Mojack Hafiz, Bel Janni"
124,"Yank
Wali",124,157.0,3,137118,Yank,Wali
125,"double take
Dhruv",3,165.0,17,137021,double take,Dhruv
126,"luther (with sza)
Kendrick Lamar, SZA",2,113.0,66,136269,luther (with sza),"Kendrick Lamar, SZA"
127,"jatuh cinta lagi
Nadhif Basalamah",117,152.0,8,136107,jatuh cinta lagi,Nadhif Basalamah
128,"Bawaku Pergi
Zizan Razak, Kaka Azraff",99,135.0,25,135570,Bawaku Pergi,"Zizan Razak, Kaka Azraff"
129,"Just the Way You Are
Bruno Mars",18,109.0,149,135241,Just the Way You Are,Bruno Mars
130,"Kenangan Terindah
SAMSONS",50,116.0,46,135193,Kenangan Terindah,SAMSONS
131,"Rahsia Tuhan
Noh Salleh",5,137.0,73,135006,Rahsia Tuhan,Noh Salleh
132,"DJ SO ASU – Pelukan Yang Hangat
DJ Xen",64,64.0,3,134914,DJ SO ASU – Pelukan Yang Hangat,DJ Xen
133,"Komang
Raim Laode",12,164.0,2,134860,Komang,Raim Laode
134,"FaSHioN
CORTIS",35,120.0,24,134686,FaSHioN,CORTIS
135,"everything u are
Hindia",106,106.0,8,134644,everything u are,Hindia
136,"Best Part (feat. H.E.R.)
Daniel Caesar, H.E.R.",50,121.0,4,134570,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R."
137,"Sesal Separuh Nyawa
Alyah",137,186.0,2,133431,Sesal Separuh Nyawa,Alyah
138,"Sandarkan Pada Kenangan
Jamal Abdillah, Siti Sarah",138,,1,132712,Sandarkan Pada Kenangan,"Jamal Abdillah, Siti Sarah"
139,"Starboy
The Weeknd, Daft Punk",3,140.0,191,132443,Starboy,"The Weeknd, Daft Punk"
140,"Lush Life
Zara Larsson",65,90.0,8,132414,Lush Life,Zara Larsson
141,"traitor
Olivia Rodrigo",12,155.0,61,132364,traitor,Olivia Rodrigo
142,"Those Eyes
New West",12,139.0,179,132342,Those Eyes,New West
143,"Biarkanlah
Drama Band",59,129.0,8,132118,Biarkanlah,Drama Band
144,"Ghost
Justin Bieber",1,156.0,30,131338,Ghost,Justin Bieber
145,"GO!
CORTIS",18,128.0,24,130671,GO!,CORTIS
146,"Apocalypse
Cigarettes After Sex",46,144.0,199,130439,Apocalypse,Cigarettes After Sex
147,"Reckless
Madison Beer",1,185.0,13,130292,Reckless,Madison Beer
148,"Separuh Aku
Noah",84,158.0,25,130126,Separuh Aku,Noah
149,"Serana
For Revenge",54,179.0,80,129744,Serana,For Revenge
150,"Yellow
Coldplay",7,159.0,69,129133,Yellow,Coldplay
151,"Let Me Love You
DJ Snake, Justin Bieber",4,112.0,19,128752,Let Me Love You,"DJ Snake, Justin Bieber"
152,"Suarasi Sering Salah
Reedzwann",125,125.0,3,128557,Suarasi Sering Salah,Reedzwann
153,"Sofea Jane
Black",75,166.0,22,128291,Sofea Jane,Black
154,"Pasti
Cherpen",103,145.0,24,128262,Pasti,Cherpen
155,"APT.
ROSÉ, Bruno Mars",1,154.0,71,128045,APT.,"ROSÉ, Bruno Mars"
156,"Good Goodbye
HWASA",35,175.0,14,128027,Good Goodbye,HWASA
157,"Terakhir
Sufian Suhaimi",67,183.0,16,127941,Terakhir,Sufian Suhaimi
158,"Rumah Singgah
Fabio Asher",3,169.0,29,127760,Rumah Singgah,Fabio Asher
159,"Andainya Takdir
Anuar Zain",117,,1,127376,Andainya Takdir,Anuar Zain
160,"Aku Yang Tersakiti
Judika",59,196.0,47,127343,Aku Yang Tersakiti,Judika
161,"Confident
Justin Bieber, Chance the Rapper",93,151.0,47,126994,Confident,"Justin Bieber, Chance the Rapper"
162,"HORSEH
薛家燕, Jaspers Lai, 3P",45,45.0,2,126795,HORSEH,"薛家燕, Jaspers Lai, 3P"
163,"blue
yung kai",2,153.0,68,126221,blue,yung kai
164,"Sienna
The Marías",90,173.0,27,125878,Sienna,The Marías
165,"Die For You
The Weeknd",8,148.0,235,125575,Die For You,The Weeknd
166,"Kasihnya Laila
Jinbara",166,168.0,3,125498,Kasihnya Laila,Jinbara
167,"Dan Bila Esok
Sofaz",160,200.0,2,125337,Dan Bila Esok,Sofaz
168,"Jodoh Pasti Bertemu
Afgan",55,171.0,21,124840,Jodoh Pasti Bertemu,Afgan
169,"Let Down
Radiohead",61,174.0,35,124128,Let Down,Radiohead
170,"toxic till the end
ROSÉ",3,,1,123307,toxic till the end,ROSÉ
171,"Asal Kau Bahagia
Armada",9,195.0,4,123116,Asal Kau Bahagia,Armada
172,"Photograph
Ed Sheeran",34,187.0,26,122877,Photograph,Ed Sheeran
173,"JUMP
BLACKPINK",2,189.0,33,122662,JUMP,BLACKPINK
174,"Di Akhir Perang
Nadin Amizah",173,198.0,6,122583,Di Akhir Perang,Nadin Amizah
175,"Dandelions
Ruth B.",5,161.0,26,122496,Dandelions,Ruth B.
176,"All The Stars (with SZA) - From ""Black Panther: The Album""
Kendrick Lamar, SZA",1,150.0,61,122312,"All The Stars (with SZA) - From ""Black Panther: The Album""","Kendrick Lamar, SZA"
177,"Kasih
Hyper Act",75,190.0,4,121842,Kasih,Hyper Act
178,"一半一半
Top Barry, INDEcompany",178,,1,121616,一半一半,"Top Barry, INDEcompany"
179,"你好我好新年好
Danny Koo, Jasmine C, Chris 官杰皓, Miki咏瑄, Janelle Jiahuii",49,49.0,2,121324,你好我好新年好,"Danny Koo, Jasmine C, Chris 官杰皓, Miki咏瑄, Janelle Jiahuii"
180,"NO BATIDÃO
ZXKAI, slxughter",180,,1,121036,NO BATIDÃO,"ZXKAI, slxughter"
181,"Aishiteru
Zivilia",135,197.0,8,120845,Aishiteru,Zivilia
182,"drunk text
Henry Moodie",1,191.0,118,120692,drunk text,Henry Moodie
183,"Dracula - JENNIE Remix
Tame Impala, JENNIE",183,,1,120592,Dracula - JENNIE Remix,"Tame Impala, JENNIE"
184,"Iris
The Goo Goo Dolls",85,,1,120577,Iris,The Goo Goo Dolls
185,"Baik Baik Sayang
Wali",185,,1,120381,Baik Baik Sayang,Wali
186,"Seluruh Cinta
Cakra Khan, Dato' Sri Siti Nurhaliza",61,184.0,7,120257,Seluruh Cinta,"Cakra Khan, Dato' Sri Siti Nurhaliza"
187,"I Love You So
The Walters",9,160.0,42,120089,I Love You So,The Walters
188,"Nothin' on You (feat. Bruno Mars)
B.o.B, Bruno Mars",142,178.0,7,119813,Nothin' on You (feat. Bruno Mars),"B.o.B, Bruno Mars"
189,"Locked out of Heaven
Bruno Mars",42,162.0,7,119802,Locked out of Heaven,Bruno Mars
190,"Sweater Weather
The Neighbourhood",53,,1,119707,Sweater Weather,The Neighbourhood
191,"Perfect
Ed Sheeran",1,176.0,11,119508,Perfect,Ed Sheeran
192,"My Love Mine All Mine
Mitski",2,,1,119261,My Love Mine All Mine,Mitski
193,"Sorry
Justin Bieber",104,138.0,8,118794,Sorry,Justin Bieber
194,"Sandiwara Cinta
Repvblik",157,192.0,2,118417,Sandiwara Cinta,Repvblik
195,"Perasaanku
Fieya Julia",59,163.0,16,117769,Perasaanku,Fieya Julia
196,"The One That Got Away
Katy Perry",138,,1,117628,The One That Got Away,Katy Perry
197,"Tak Segampang Itu
Anggi Marito",1,,1,117514,Tak Segampang Itu,Anggi Marito
198,"8 Letters
Why Don't We",6,,1,117248,8 Letters,Why Don't We
199,"Closer
The Chainsmokers, Halsey",1,,1,117238,Closer,"The Chainsmokers, Halsey"
200,"Menamakanmu Cinta
Dato' Sri Siti Nurhaliza, Ade Govinda",38,181.0,30,117108,Menamakanmu Cinta,"Dato' Sri Siti Nurhaliza, Ade Govinda"
