rank,track_artist,peak,prev,streak,streams,track_name,artist_name
191,"Seven (feat. Latto) (Explicit Ver.)
Jung Kook, Latto",1,186.0,2,28467,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
192,"Ayaulym - Yeski Taspa
Dosekesh",177,177.0,2,28398,Ayaulym - Yeski Taspa,Dosekesh
193,"Восточная ночь
Ghetto Dogs",69,152.0,53,28395,Восточная ночь,Ghetto Dogs
194,"DtMF
Bad Bunny",48,66.0,3,28339,DtMF,Bad Bunny
195,"Баяғы
Kazybek Kuraiysh",149,166.0,2,28204,Баяғы,Kazybek Kuraiysh
196,"Я твой номер один
Dima Bilan",190,190.0,4,28137,Я твой номер один,Dima Bilan
197,"Again (feat. XXXTENTACION)
Noah Cyrus, XXXTENTACION",90,185.0,47,28065,Again (feat. XXXTENTACION),"Noah Cyrus, XXXTENTACION"
198,"Softcore
The Neighbourhood",17,199.0,8,27974,Softcore,The Neighbourhood
199,"Hikayam
ALHAM",199,,1,27952,Hikayam,ALHAM
200,"Golden Brown
The Stranglers",136,193.0,11,27924,Golden Brown,The Stranglers
