rank,track_artist,peak,prev,streak,streams,track_name,artist_name
150,"Cuando No Era Cantante
El Bogueto, Yung Beef",85,142.0,13,23858,Cuando No Era Cantante,"El Bogueto, Yung Beef"
151,"111
Yan Block",32,149.0,53,23840,111,Yan Block
152,"Golden
HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",24,125.0,35,23740,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast"
153,"So Easy (To Fall In Love)
Olivia Dean",147,154.0,4,23673,So Easy (To Fall In Love),Olivia Dean
154,"Santa
Rvssian, Rauw Alejandro, Ayra Starr",1,134.0,26,23671,Santa,"Rvssian, Rauw Alejandro, Ayra Starr"
155,"Dile al Amor
Aventura",27,112.0,24,23605,Dile al Amor,Aventura
156,"El Teléfono
Héctor ""El Father"", Wisin & Yandel",97,118.0,20,23566,El Teléfono,"Héctor ""El Father"", Wisin & Yandel"
157,"Pedro Navaja
Willie Colón, Rubén Blades",157,,1,23469,Pedro Navaja,"Willie Colón, Rubén Blades"
158,"Amor De Bandidos
Dubosky",41,71.0,25,23446,Amor De Bandidos,Dubosky
159,"Que Se Mueran
Romeo Santos",107,144.0,8,23362,Que Se Mueran,Romeo Santos
160,"No Me Conoce - Remix
JHAYCO, J Balvin, Bad Bunny",5,139.0,11,23336,No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny"
161,"AURORA
Mora, De La Rose",8,161.0,41,23276,AURORA,"Mora, De La Rose"
162,"YOGURCITO
Blessd",107,199.0,26,23048,YOGURCITO,Blessd
163,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",20,49.0,3,23013,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
164,"Gitana
Willie Colón",164,,1,22936,Gitana,Willie Colón
165,"Ordinary
Alex Warren",69,148.0,9,22933,Ordinary,Alex Warren
166,"Ven Devórame Otra Vez
Lalo Rodriguez",53,,1,22837,Ven Devórame Otra Vez,Lalo Rodriguez
167,"sobelove
Beéle",2,135.0,51,22369,sobelove,Beéle
168,"Eres Mía
Romeo Santos",39,133.0,35,22297,Eres Mía,Romeo Santos
169,"Binikini
Rawayana, Danny Ocean",80,117.0,5,22242,Binikini,"Rawayana, Danny Ocean"
170,"Seven (feat. Latto) (Explicit Ver.)
Jung Kook, Latto",2,,1,22142,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
171,"Otra Vez (feat. J Balvin)
Zion & Lennox, J Balvin",1,162.0,34,22135,Otra Vez (feat. J Balvin),"Zion & Lennox, J Balvin"
172,"Casaya
BARBEL",8,127.0,164,21997,Casaya,BARBEL
173,"Volare
Danny Ocean",56,155.0,4,21954,Volare,Danny Ocean
174,"FAVELA
Valentino GRM, SMILE BEATS",2,74.0,80,21825,FAVELA,"Valentino GRM, SMILE BEATS"
175,"Enséñame a Bailar
Bad Bunny",18,101.0,4,21806,Enséñame a Bailar,Bad Bunny
176,"DNA
BTS",119,,1,21780,DNA,BTS
177,"Pobre Ricachón
Akim",103,103.0,24,21732,Pobre Ricachón,Akim
178,"Me Prefieres A Mi
Arcángel",161,,1,21588,Me Prefieres A Mi,Arcángel
179,"Conteo Regresivo - Salsa Version
Gilberto Santa Rosa",117,163.0,2,21554,Conteo Regresivo - Salsa Version,Gilberto Santa Rosa
180,"PPC
ROA, Hades66",50,,1,21364,PPC,"ROA, Hades66"
181,"Scat Pack
Clarent, Omar Courtz",50,197.0,27,21243,Scat Pack,"Clarent, Omar Courtz"
182,"Priti
Danny Ocean, Sech",8,164.0,49,21230,Priti,"Danny Ocean, Sech"
183,"UNA BABY EN SANTIAGO
Lil Naay",183,,1,21164,UNA BABY EN SANTIAGO,Lil Naay
184,"Me Hace Daño Verte
Fresto Music",133,171.0,2,21066,Me Hace Daño Verte,Fresto Music
185,"Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)
Arcángel, Bad Bunny, Mambo Kingz, DJ Luian",28,,1,21057,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcángel, Bad Bunny, Mambo Kingz, DJ Luian"
186,"BIRDS OF A FEATHER
Billie Eilish",19,151.0,9,21056,BIRDS OF A FEATHER,Billie Eilish
187,"Benjamin
Don Pablo Mures, Yemil, El Boys C",12,128.0,53,20822,Benjamin,"Don Pablo Mures, Yemil, El Boys C"
188,"M.A.I
Milo j",28,178.0,9,20770,M.A.I,Milo j
189,"Lokita Por Mí
Romeo Santos, Prince Royce",56,,1,20709,Lokita Por Mí,"Romeo Santos, Prince Royce"
190,"Loco
Beéle",8,156.0,113,20700,Loco,Beéle
191,"Manchild
Sabrina Carpenter",89,184.0,3,20612,Manchild,Sabrina Carpenter
192,"Lapesilla
Elty, Don Pablo Mures, El Yeyo PP, Valentino GRM",23,119.0,72,20348,Lapesilla,"Elty, Don Pablo Mures, El Yeyo PP, Valentino GRM"
193,"WHERE IS MY HUSBAND!
RAYE",138,182.0,8,20304,WHERE IS MY HUSBAND!,RAYE
194,"Rodando En La City
333XPLICIT, Bonuchi, El Yeyo PP, El Derk",68,104.0,13,20289,Rodando En La City,"333XPLICIT, Bonuchi, El Yeyo PP, El Derk"
195,"Hasta Que Dios Diga
Anuel AA, Bad Bunny",1,,1,20249,Hasta Que Dios Diga,"Anuel AA, Bad Bunny"
196,"Tu Amor Me Hace Bien - Salsa Version
Marc Anthony",143,168.0,2,20245,Tu Amor Me Hace Bien - Salsa Version,Marc Anthony
197,"Man I Need
Olivia Dean",154,190.0,4,20190,Man I Need,Olivia Dean
198,"Lo Siento BB:/
Tainy, Bad Bunny, Julieta Venegas",1,167.0,3,20178,Lo Siento BB:/,"Tainy, Bad Bunny, Julieta Venegas"
199,"Propuesta Indecente
Romeo Santos",40,176.0,21,20149,Propuesta Indecente,Romeo Santos
200,"Aquel Nap ZzZz
Rauw Alejandro",49,185.0,6,20131,Aquel Nap ZzZz,Rauw Alejandro
