rank,track_artist,peak,prev,streak,streams,track_name,artist_name
52,"Ojitos Lindos
Bad Bunny, Bomba Estéreo",1,43.0,66,266357,Ojitos Lindos,"Bad Bunny, Bomba Estéreo"
53,"QUE PRETENDES
J Balvin, Bad Bunny",7,62.0,61,263468,QUE PRETENDES,"J Balvin, Bad Bunny"
54,"Amárrame
Mon Laferte, Juanes",35,50.0,15,263464,Amárrame,"Mon Laferte, Juanes"
55,"top diesel
Beéle",7,56.0,40,262705,top diesel,Beéle
56,"si te pillara
Beéle",3,55.0,39,261466,si te pillara,Beéle
57,"Idilio
Willie Colón",57,,1,261153,Idilio,Willie Colón
58,"orióN
Boza, ELENA ROSE",11,66.0,89,260149,orióN,"Boza, ELENA ROSE"
59,"Verano Rosa
KAROL G, Feid",11,58.0,36,259577,Verano Rosa,"KAROL G, Feid"
60,"UWAIE
Kapo",2,61.0,80,259056,UWAIE,Kapo
61,"Inglés En Miami
Rawayana, Manuel Turizo",34,53.0,6,257306,Inglés En Miami,"Rawayana, Manuel Turizo"
62,"WO OH OH
Omar Courtz, ROA",62,,1,255489,WO OH OH,"Omar Courtz, ROA"
63,"WELTiTA
Bad Bunny, Chuwi",7,42.0,14,255067,WELTiTA,"Bad Bunny, Chuwi"
64,"Moscow Mule
Bad Bunny",1,48.0,64,253661,Moscow Mule,Bad Bunny
65,"Nena Maldición (feat. Lenny Tavárez)
Paulo Londra, Lenny Tavárez",15,102.0,50,250206,Nena Maldición (feat. Lenny Tavárez),"Paulo Londra, Lenny Tavárez"
66,"Tu Con El
Frankie Ruiz",50,111.0,24,247947,Tu Con El,Frankie Ruiz
67,"YOGURCITO
Blessd",67,76.0,14,244765,YOGURCITO,Blessd
68,"Amanece
Anuel AA, Haze",5,70.0,168,244611,Amanece,"Anuel AA, Haze"
69,"FOREVER TU GANTEL
Omar Courtz, Ñengo Flow",69,,1,243769,FOREVER TU GANTEL,"Omar Courtz, Ñengo Flow"
70,"Mix Quiero Ser Feliz (Tu Ausencia / Quiero Ser Feliz)
La Bella Luz",70,73.0,8,242667,Mix Quiero Ser Feliz (Tu Ausencia / Quiero Ser Feliz),La Bella Luz
71,"Mix Chelero (El Chelero/En Donde Estás Amor/En una Esquina Cuando Yo Cantaba)
La Bella Luz",23,51.0,32,242610,Mix Chelero (El Chelero/En Donde Estás Amor/En una Esquina Cuando Yo Cantaba),La Bella Luz
72,"Don’t Say You Love Me
Jin",2,68.0,41,240496,Don’t Say You Love Me,Jin
73,"Otra Vez (feat. J Balvin)
Zion & Lennox, J Balvin",3,74.0,34,239855,Otra Vez (feat. J Balvin),"Zion & Lennox, J Balvin"
74,"Fanática Sensual
Plan B",63,92.0,17,239689,Fanática Sensual,Plan B
75,"Si Veo a Tu Mamá
Bad Bunny",2,52.0,13,236518,Si Veo a Tu Mamá,Bad Bunny
76,"444 - Remix
Yan Block, De La Rose, Hades66, Ñengo Flow",41,87.0,17,232564,444 - Remix,"Yan Block, De La Rose, Hades66, Ñengo Flow"
77,"Te Vi
Piso 21, Micro TDH",3,93.0,35,230358,Te Vi,"Piso 21, Micro TDH"
78,"Aquel Nap ZzZz
Rauw Alejandro",15,60.0,13,229176,Aquel Nap ZzZz,Rauw Alejandro
79,"De las 2 (feat. Bad Bunny & Arcángel)
Trap Capos, Noriel, Bad Bunny, Arcángel",79,94.0,22,228459,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel"
80,"Esclava - Remix
Bryant Myers, Anuel AA, Anonimus, Almighty",65,77.0,23,228348,Esclava - Remix,"Bryant Myers, Anuel AA, Anonimus, Almighty"
81,"Yo te conozco :):
De La Rose",81,106.0,7,227738,Yo te conozco :):,De La Rose
82,"Oye Mi Amor
Maná",71,79.0,46,225663,Oye Mi Amor,Maná
83,"M.A.I
Milo j",15,69.0,23,225362,M.A.I,Milo j
84,"Manchild
Sabrina Carpenter",49,71.0,4,225170,Manchild,Sabrina Carpenter
85,"El Efecto
Rauw Alejandro, Chencho Corleone",24,101.0,39,225073,El Efecto,"Rauw Alejandro, Chencho Corleone"
86,"quédate
Beéle",22,75.0,40,224117,quédate,Beéle
87,"Si Estuviésemos Juntos
Bad Bunny",27,64.0,6,223818,Si Estuviésemos Juntos,Bad Bunny
88,"El Perdedor
Maluma",50,84.0,60,223344,El Perdedor,Maluma
89,"UN PESO
J Balvin, Bad Bunny, Marciano Cantero",41,100.0,12,223179,UN PESO,"J Balvin, Bad Bunny, Marciano Cantero"
90,"SI ESTÁS CON ALGUIEN
Omar Courtz",90,,1,222859,SI ESTÁS CON ALGUIEN,Omar Courtz
91,"Volare
Danny Ocean",49,99.0,7,219922,Volare,Danny Ocean
92,"Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)
Arcángel, Bad Bunny, Mambo Kingz, DJ Luian",69,104.0,7,219392,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcángel, Bad Bunny, Mambo Kingz, DJ Luian"
93,"No te preocupes por mí
Corazón Serrano, Dilbert Aguilar y su Orquesta La Tribu",50,65.0,28,218740,No te preocupes por mí,"Corazón Serrano, Dilbert Aguilar y su Orquesta La Tribu"
94,"Oh Qué Será?
Willie Colón",94,,1,218543,Oh Qué Será?,Willie Colón
95,"Yo No Sé Mañana
Luis Enrique",48,116.0,56,218367,Yo No Sé Mañana,Luis Enrique
96,"Crayola
Danny Ocean",96,96.0,8,218035,Crayola,Danny Ocean
97,"un x100to
Grupo Frontera, Bad Bunny",1,82.0,15,217134,un x100to,"Grupo Frontera, Bad Bunny"
98,"Shiny
Easykid, Dysbit",2,86.0,25,215050,Shiny,"Easykid, Dysbit"
99,"Hecha Pa' Mi
Boza",3,98.0,39,214793,Hecha Pa' Mi,Boza
100,"No Te Hagas
Jory Boy, Bad Bunny",59,113.0,33,214515,No Te Hagas,"Jory Boy, Bad Bunny"
101,"More
Zion, Jory Boy, Ken-Y",23,109.0,41,214332,More,"Zion, Jory Boy, Ken-Y"
102,"Pa' Que La Pases Bien
Arcángel",63,133.0,33,212026,Pa' Que La Pases Bien,Arcángel
103,"Adan y Eva
Paulo Londra",1,152.0,8,211754,Adan y Eva,Paulo Londra
104,"ROSITA
Tainy, Rauw Alejandro, JHAYCO",104,,1,211328,ROSITA,"Tainy, Rauw Alejandro, JHAYCO"
105,"⁠LUCES DE COLORES
Omar Courtz",59,121.0,25,211279,⁠LUCES DE COLORES,Omar Courtz
106,"Talento De Televisión
Willie Colón",106,,1,211051,Talento De Televisión,Willie Colón
107,"Gil
Milo j, Trueno",44,88.0,22,210894,Gil,"Milo j, Trueno"
108,"Every Breath You Take
The Police",49,81.0,65,209531,Every Breath You Take,The Police
109,"Callaita
Bad Bunny, Tainy",1,80.0,26,207706,Callaita,"Bad Bunny, Tainy"
110,"Tal Vez
Paulo Londra",5,175.0,2,205879,Tal Vez,Paulo Londra
111,"MONACO
Bad Bunny",2,57.0,7,205862,MONACO,Bad Bunny
112,"Q U E V A S H A C E R H O Y ?
Omar Courtz, De La Rose",1,125.0,75,205285,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose"
113,"End of Beginning
Djo",25,83.0,13,205180,End of Beginning,Djo
114,"Safaera
Bad Bunny, Jowell & Randy, Ñengo Flow",1,67.0,6,205148,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow"
115,"Lo Siento BB:/
Tainy, Bad Bunny, Julieta Venegas",1,91.0,10,204771,Lo Siento BB:/,"Tainy, Bad Bunny, Julieta Venegas"
116,"Tu Falta De Querer
Mon Laferte",33,90.0,58,204234,Tu Falta De Querer,Mon Laferte
117,"Virgen
Adolescent's Orquesta",28,110.0,37,204110,Virgen,Adolescent's Orquesta
118,"Amor
Emmanuel Cortes",69,78.0,16,202838,Amor,Emmanuel Cortes
119,"Die With A Smile
Lady Gaga, Bruno Mars",1,89.0,80,202452,Die With A Smile,"Lady Gaga, Bruno Mars"
120,"TODO KE VER
Jere Klein, Katteyes, Mateo on the Beatz",15,107.0,27,201827,TODO KE VER,"Jere Klein, Katteyes, Mateo on the Beatz"
121,"I Thought I Saw Your Face Today
She & Him",100,105.0,8,200484,I Thought I Saw Your Face Today,She & Him
122,"111
Yan Block",47,97.0,53,198218,111,Yan Block
123,"Who
Jimin",1,132.0,3,197342,Who,Jimin
124,"Hasta Que Dios Diga
Anuel AA, Bad Bunny",16,,1,196904,Hasta Que Dios Diga,"Anuel AA, Bad Bunny"
125,"Dile
Don Omar",37,115.0,24,192626,Dile,Don Omar
126,"Lamento Boliviano
Los Enanitos Verdes",42,108.0,381,191891,Lamento Boliviano,Los Enanitos Verdes
127,"Se Preparó
Ozuna",3,155.0,53,190916,Se Preparó,Ozuna
128,"Kyoto
Omar Courtz, De La Rose, Haze",29,186.0,85,187441,Kyoto,"Omar Courtz, De La Rose, Haze"
129,"Deseándote
Frankie Ruiz",106,164.0,17,187270,Deseándote,Frankie Ruiz
130,"Enséñame a Bailar
Bad Bunny",26,95.0,7,186009,Enséñame a Bailar,Bad Bunny
131,"Reina Pepiada
Alvaro Diaz",112,127.0,16,183427,Reina Pepiada,Alvaro Diaz
132,"miau
Young Cister",37,117.0,17,183358,miau,Young Cister
133,"Olvídame
Corazón Serrano",72,124.0,3,183166,Olvídame,Corazón Serrano
134,"Si Tu Novio Te Deja Sola
J Balvin, Bad Bunny",22,192.0,2,180427,Si Tu Novio Te Deja Sola,"J Balvin, Bad Bunny"
135,"A Mí
Rels B",42,138.0,231,180414,A Mí,Rels B
136,"Déjala Que Vuelva (feat. Manuel Turizo)
Piso 21, Manuel Turizo",2,126.0,6,179948,Déjala Que Vuelva (feat. Manuel Turizo),"Piso 21, Manuel Turizo"
137,"CHÉVERE (premium_remix)
ARIA VEGA, Ryan Castro",137,,1,177655,CHÉVERE (premium_remix),"ARIA VEGA, Ryan Castro"
138,"WHAT U NEED? (SexPlaylist 2)
Omar Courtz, Myke Towers",138,,1,177019,WHAT U NEED? (SexPlaylist 2),"Omar Courtz, Myke Towers"
139,"Permítame
Tony Dize, Yandel",79,134.0,25,176840,Permítame,"Tony Dize, Yandel"
140,"Hace Mucho Tiempo
Arcángel",115,,1,176563,Hace Mucho Tiempo,Arcángel
141,"frente al mar
Beéle",22,157.0,74,176449,frente al mar,Beéle
142,"Santa
Rvssian, Rauw Alejandro, Ayra Starr",1,144.0,26,176159,Santa,"Rvssian, Rauw Alejandro, Ayra Starr"
143,"Mi Buen Amor
Mon Laferte, Bunbury",58,123.0,27,175538,Mi Buen Amor,"Mon Laferte, Bunbury"
144,"Soltera (Remix)
Lunay, Daddy Yankee, Bad Bunny",2,148.0,3,174898,Soltera (Remix),"Lunay, Daddy Yankee, Bad Bunny"
145,"Eres Mía
Romeo Santos",54,112.0,31,174231,Eres Mía,Romeo Santos
146,"El Perdedor
Aventura",23,129.0,13,173733,El Perdedor,Aventura
147,"KOKO
Omar Courtz",147,,1,173528,KOKO,Omar Courtz
148,"Siesta Freestyle
Lewis OfMan, Alicia te quiero",148,,1,173072,Siesta Freestyle,"Lewis OfMan, Alicia te quiero"
149,"De Música Ligera
Soda Stereo",92,171.0,2,173002,De Música Ligera,Soda Stereo
150,"$UELTA GATITA $UELTA
Omar Courtz, Dei V, Clarent, Tito ""El Bambino""",150,,1,172943,$UELTA GATITA $UELTA,"Omar Courtz, Dei V, Clarent, Tito ""El Bambino"""
151,"Dile Que Tu Me Quieres
Ozuna",13,167.0,15,172569,Dile Que Tu Me Quieres,Ozuna
152,"back to friends
sombr",61,141.0,39,171917,back to friends,sombr
153,"El Gran Varon
Willie Colón",153,,1,171668,El Gran Varon,Willie Colón
154,"PERRO NEGRO
Bad Bunny, Feid",1,140.0,124,171521,PERRO NEGRO,"Bad Bunny, Feid"
155,"Hawái
Maluma",1,153.0,13,170726,Hawái,Maluma
156,"Devuélveme a mi chica
Hombres G",64,182.0,5,169994,Devuélveme a mi chica,Hombres G
157,"NUBES
De La Rose, Omar Courtz",22,188.0,8,169986,NUBES,"De La Rose, Omar Courtz"
158,"Dile al Amor
Aventura",42,120.0,22,169922,Dile al Amor,Aventura
159,"Me Prefieres A Mi
Arcángel",111,,1,169453,Me Prefieres A Mi,Arcángel
160,"Una Vida Pasada
Camilo, Carín León",7,146.0,21,168562,Una Vida Pasada,"Camilo, Carín León"
161,"Frances Limon
Los Enanitos Verdes",147,147.0,5,168475,Frances Limon,Los Enanitos Verdes
162,"Para No Verte Más
La Mosca",69,145.0,5,167882,Para No Verte Más,La Mosca
163,"Encantadora
Yandel",55,187.0,11,167476,Encantadora,Yandel
164,"The Fate of Ophelia
Taylor Swift",11,139.0,21,166805,The Fate of Ophelia,Taylor Swift
165,"Muévelo
Kali Uchis",65,131.0,10,166721,Muévelo,Kali Uchis
166,"Otro Atardecer
Bad Bunny, The Marías",21,122.0,13,166592,Otro Atardecer,"Bad Bunny, The Marías"
167,"VITAMINA
Jombriel, DFZM, Jøtta",3,165.0,51,166164,VITAMINA,"Jombriel, DFZM, Jøtta"
168,"Enamorado tuyo
El Cuarteto De Nos",112,156.0,4,165563,Enamorado tuyo,El Cuarteto De Nos
169,"COSAS QUE NO TE DIJE
SAIKO",70,118.0,35,165134,COSAS QUE NO TE DIJE,SAIKO
170,"That's What I Like
Bruno Mars",16,151.0,8,163670,That's What I Like,Bruno Mars
171,"Hasta Aquí Llegué
Nanpa Básico, Beéle",15,142.0,84,163513,Hasta Aquí Llegué,"Nanpa Básico, Beéle"
172,"Coqueta
La Bella Luz",58,163.0,29,163428,Coqueta,La Bella Luz
173,"Desnúdate Mujer
Frankie Ruiz",173,,1,163163,Desnúdate Mujer,Frankie Ruiz
174,"BOOKER T
Bad Bunny",25,136.0,6,162838,BOOKER T,Bad Bunny
175,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",26,103.0,3,162596,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
176,"Me Porto Bonito
Bad Bunny, Chencho Corleone",1,137.0,7,162511,Me Porto Bonito,"Bad Bunny, Chencho Corleone"
177,"Mix Poco Yo: Sé Que Te Amo / Tu Traición / Otra Ocupa Mi Lugar / Te He Prometido - en vivo
Corazón Serrano",51,158.0,3,162101,Mix Poco Yo: Sé Que Te Amo / Tu Traición / Otra Ocupa Mi Lugar / Te He Prometido - en vivo,Corazón Serrano
178,"La Santa
Bad Bunny, Daddy Yankee",8,143.0,6,161781,La Santa,"Bad Bunny, Daddy Yankee"
179,"TURiSTA
Bad Bunny",18,114.0,7,161764,TURiSTA,Bad Bunny
180,"SOLEAO
Myke Towers, Quevedo",40,166.0,39,161317,SOLEAO,"Myke Towers, Quevedo"
181,"Jamaican (Bam Bam)
HUGEL, SOLTO (FR)",181,,1,160987,Jamaican (Bam Bam),"HUGEL, SOLTO (FR)"
182,"Aparentemente
Yaga & Mackie, Arcángel, De La Ghetto",103,,1,160573,Aparentemente,"Yaga & Mackie, Arcángel, De La Ghetto"
183,"La Bachata
Manuel Turizo",1,179.0,195,160472,La Bachata,Manuel Turizo
184,"Tu No Me Valoraste
Son del Duke",184,,1,160299,Tu No Me Valoraste,Son del Duke
185,"Caraluna
Bacilos",36,177.0,2,159501,Caraluna,Bacilos
186,"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66
Bizarrap, Daddy Yankee",2,174.0,16,159107,"Daddy Yankee: Bzrp Music Sessions, Vol. 0/66","Bizarrap, Daddy Yankee"
187,"COMERNOS
Omar Courtz, Bad Gyal",187,,1,159053,COMERNOS,"Omar Courtz, Bad Gyal"
188,"Tu Boda
Oscar Maydon, Fuerza Regida",12,,1,158760,Tu Boda,"Oscar Maydon, Fuerza Regida"
189,"Solos
Tony Dize, Plan B",76,197.0,2,158577,Solos,"Tony Dize, Plan B"
190,"Hola - Remix
Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",2,172.0,2,158564,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow"
191,"Pa' Que Retozen
Tego Calderón",26,,1,158273,Pa' Que Retozen,Tego Calderón
192,"Neverita
Bad Bunny",6,128.0,7,158232,Neverita,Bad Bunny
193,"I Wanna Be Yours
Arctic Monkeys",60,193.0,2,157664,I Wanna Be Yours,Arctic Monkeys
194,"Amiga mía
Alejandro Sanz",113,,1,157318,Amiga mía,Alejandro Sanz
195,"Creep
Radiohead",97,,1,157263,Creep,Radiohead
196,"Efecto
Bad Bunny",2,150.0,7,155909,Efecto,Bad Bunny
197,"Labios Compartidos
Maná",128,199.0,2,155615,Labios Compartidos,Maná
198,"Te Vas Y No Volverás - En Vivo
Corazón Serrano",61,135.0,3,155459,Te Vas Y No Volverás - En Vivo,Corazón Serrano
199,"Chachachá
Jósean Log",90,169.0,5,155210,Chachachá,Jósean Log
200,"Yo Perreo Sola
Bad Bunny",2,85.0,3,155063,Yo Perreo Sola,Bad Bunny
