rank,track_artist,peak,prev,streak,streams,track_name,artist_name
115,"Die On This Hill
SIENNA SPIRO",76,108.0,7,65110,Die On This Hill,SIENNA SPIRO
116,"באתי אלייך
Eyal Golan",82,120.0,22,64839,באתי אלייך,Eyal Golan
117,"אבל את
Meir Banai, Eviatar Banai",106,110.0,7,64653,אבל את,"Meir Banai, Eviatar Banai"
118,"Riptide
Vance Joy",33,106.0,31,64621,Riptide,Vance Joy
119,"שיר אהבה אינדיאני (מיגל)
Alma Zohar",76,119.0,21,64588,שיר אהבה אינדיאני (מיגל),Alma Zohar
120,"EoO
Bad Bunny",63,63.0,3,64159,EoO,Bad Bunny
121,"מנגן ושר
Osher Cohen",1,140.0,107,64123,מנגן ושר,Osher Cohen
122,"שושו
Omer Adam, Odeya",7,90.0,38,63863,שושו,"Omer Adam, Odeya"
123,"מקום לשנינו & השם יברך אותך - מתוך חזרות לפסטיבל התמר 2025
Idan Amedi, Osher Cohen",19,86.0,23,63795,מקום לשנינו & השם יברך אותך - מתוך חזרות לפסטיבל התמר 2025,"Idan Amedi, Osher Cohen"
124,"ה' יברך אותך
Osher Cohen",3,98.0,55,63188,ה' יברך אותך,Osher Cohen
125,"ברחובות של תל אביב
Eden Ben Zaken",8,112.0,28,63036,ברחובות של תל אביב,Eden Ben Zaken
126,"אני חוזר
מ'",9,121.0,87,62979,אני חוזר,מ'
127,"תגידי לי
Omer Adam",8,80.0,38,62898,תגידי לי,Omer Adam
128,"אגרוף
Eden Ben Zaken",6,78.0,26,62757,אגרוף,Eden Ben Zaken
129,"חולמת
Odeya",1,116.0,52,62712,חולמת,Odeya
130,"משקה יקר
Peer Tasi",74,107.0,25,62689,משקה יקר,Peer Tasi
131,"מטורפת
רואי אדם, Zion Baruch",2,113.0,48,62147,מטורפת,"רואי אדם, Zion Baruch"
132,"מערב ראשון
Itay Levi",3,124.0,91,62019,מערב ראשון,Itay Levi
133,"הנך יפה
Ben Zur",72,117.0,29,61726,הנך יפה,Ben Zur
134,"תקרא לי מאמי
Mor",54,104.0,17,61219,תקרא לי מאמי,Mor
135,"רוזה
Omer Adam",11,87.0,38,61032,רוזה,Omer Adam
136,"Stateside + Zara Larsson
PinkPantheress, Zara Larsson",136,,1,60950,Stateside + Zara Larsson,"PinkPantheress, Zara Larsson"
137,"תתארו לכם
Shlomo Artzi",50,144.0,407,60460,תתארו לכם,Shlomo Artzi
138,"יש בך הכל
Akiva",70,164.0,34,60400,יש בך הכל,Akiva
139,"Iris
The Goo Goo Dolls",92,131.0,56,60270,Iris,The Goo Goo Dolls
140,"Love Me Not
Ravyn Lenae",52,136.0,43,59623,Love Me Not,Ravyn Lenae
141,"נופלת לך
Rinat Bar",41,130.0,33,59348,נופלת לך,Rinat Bar
142,"קפה וסיגריה
Ravid Plotnik, ניר דנן",82,146.0,70,59029,קפה וסיגריה,"Ravid Plotnik, ניר דנן"
143,"היום
Noam Bettan",46,81.0,12,58920,היום,Noam Bettan
144,"דרך השלום
Peer Tasi",98,128.0,30,58506,דרך השלום,Peer Tasi
145,"פלסטרים
Osher Cohen",1,101.0,97,58062,פלסטרים,Osher Cohen
146,"פאטה מורגנה
Itay Levi, Zehavi",95,100.0,11,57909,פאטה מורגנה,"Itay Levi, Zehavi"
147,"לא להמציא
DUDA",6,118.0,49,57787,לא להמציא,DUDA
148,"מדע בדיוני
Eyal Golan",24,122.0,16,57588,מדע בדיוני,Eyal Golan
149,"צמאה לאהבה
Liran Danino",15,132.0,11,57433,צמאה לאהבה,Liran Danino
150,"עברנו הכל
Omer Adam",4,99.0,76,56636,עברנו הכל,Omer Adam
151,"Sweater Weather
The Neighbourhood",33,158.0,27,56622,Sweater Weather,The Neighbourhood
152,"(When You Gonna) Give It Up to Me - Radio Version
Sean Paul, Keyshia Cole",152,174.0,4,56575,(When You Gonna) Give It Up to Me - Radio Version,"Sean Paul, Keyshia Cole"
153,"כמה קל לך
נדב חנציס",52,123.0,33,56500,כמה קל לך,נדב חנציס
154,"קחי לך זמן
יציאת חירום",125,156.0,9,56470,קחי לך זמן,יציאת חירום
155,"לשוב הביתה
Ishay Ribo",10,173.0,416,55900,לשוב הביתה,Ishay Ribo
156,"עד המדבר
דיג'יי אונלי, Talisman, Omri Sabach",50,190.0,10,55842,עד המדבר,"דיג'יי אונלי, Talisman, Omri Sabach"
157,"פרפרים
Odeya",3,157.0,52,55046,פרפרים,Odeya
158,"I Wanna Be Yours
Arctic Monkeys",32,152.0,26,54657,I Wanna Be Yours,Arctic Monkeys
159,"Sailor Song
Gigi Perez",53,162.0,12,54599,Sailor Song,Gigi Perez
160,"Creep
Radiohead",134,169.0,18,54592,Creep,Radiohead
161,"Sultans of Swing
Dire Straits",101,165.0,14,54198,Sultans of Swing,Dire Straits
162,"חלק מהזמן
Idan Amedi",27,175.0,26,53849,חלק מהזמן,Idan Amedi
163,"אחרי הנצח
Peer Tasi",59,176.0,25,53755,אחרי הנצח,Peer Tasi
164,"מרכז תל אביב
Itay Levi",51,105.0,67,53665,מרכז תל אביב,Itay Levi
165,"אחרי כל השנים
Omer Adam",53,127.0,134,53335,אחרי כל השנים,Omer Adam
166,"Yellow
Coldplay",56,147.0,93,53191,Yellow,Coldplay
167,"רחוק מכולם
Omer Adam",1,151.0,7,53075,רחוק מכולם,Omer Adam
168,"פרופיל 97
Peer Tasi",14,145.0,35,52967,פרופיל 97,Peer Tasi
169,"בחיבק
תמר ריילי",1,149.0,56,52803,בחיבק,תמר ריילי
170,"יפה כלבנה
Eviatar Banai",75,166.0,8,52793,יפה כלבנה,Eviatar Banai
171,"Dreams - 2004 Remaster
Fleetwood Mac",82,196.0,12,52502,Dreams - 2004 Remaster,Fleetwood Mac
172,"The Less I Know The Better
Tame Impala",149,155.0,16,52485,The Less I Know The Better,Tame Impala
173,"כל הזמן הזה
Ravid Plotnik",28,138.0,27,52412,כל הזמן הזה,Ravid Plotnik
174,"BIRDS OF A FEATHER
Billie Eilish",15,142.0,93,52288,BIRDS OF A FEATHER,Billie Eilish
175,"אין אותי
Osher Cohen, Noa Kirel",1,150.0,84,52287,אין אותי,"Osher Cohen, Noa Kirel"
176,"Piano Man
Billy Joel",124,199.0,17,52210,Piano Man,Billy Joel
177,"רוז
Peer Tasi",1,148.0,92,51834,רוז,Peer Tasi
178,"תמיד אוהב אותי
ששון איפרם שאולוב",1,168.0,75,51644,תמיד אוהב אותי,ששון איפרם שאולוב
179,"Losing My Religion
R.E.M.",159,160.0,3,51571,Losing My Religion,R.E.M.
180,"WILDFLOWER
Billie Eilish",29,154.0,83,51506,WILDFLOWER,Billie Eilish
181,"Love On The Brain
Rihanna",138,139.0,12,51349,Love On The Brain,Rihanna
182,"חסר/ה לי ברמות
בנאל בן ציון, שירז אברהם",13,,1,51258,חסר/ה לי ברמות,"בנאל בן ציון, שירז אברהם"
183,"שתישרף האהבה
Itay Levi",21,189.0,14,51197,שתישרף האהבה,Itay Levi
184,"בסיבוב
Tuna, Tzlil Danin",36,179.0,5,51033,בסיבוב,"Tuna, Tzlil Danin"
185,"אל תעזבי ידיים
Akiva",23,192.0,2,50986,אל תעזבי ידיים,Akiva
186,"חורף בחלון
Peer Tasi",43,177.0,19,50955,חורף בחלון,Peer Tasi
187,"Viva La Vida
Coldplay",40,163.0,9,50859,Viva La Vida,Coldplay
188,"נרקומנים של כאב
Eden Ben Zaken",110,135.0,7,50777,נרקומנים של כאב,Eden Ben Zaken
189,"סהרה - Live
Tuna, Jasmin Moallem",1,159.0,52,50116,סהרה - Live,"Tuna, Jasmin Moallem"
190,"That’s So True
Gracie Abrams",17,171.0,20,49675,That’s So True,Gracie Abrams
191,"Ain't No Sunshine
Bill Withers",46,,1,49642,Ain't No Sunshine,Bill Withers
192,"Africa
TOTO",85,,1,49536,Africa,TOTO
193,"סיגפו
Beit Habubot, אמיר אטיאס",75,,1,49533,סיגפו,"Beit Habubot, אמיר אטיאס"
194,"טאטע תטהר - גרסה אקוסטית
יאיר אלייצור, Ben Zur",7,,1,49378,טאטע תטהר - גרסה אקוסטית,"יאיר אלייצור, Ben Zur"
195,"Another Love
Tom Odell",21,184.0,209,49208,Another Love,Tom Odell
196,"רובים ותלתלים
Tuna",4,193.0,5,49109,רובים ותלתלים,Tuna
197,"את חסרה לי
Eden Hason",1,182.0,2,48959,את חסרה לי,Eden Hason
198,"One Dance
Drake, Wizkid, Kyla",120,172.0,7,48406,One Dance,"Drake, Wizkid, Kyla"
199,"לזאת שניצחה
Eden Ben Zaken",75,187.0,8,48349,לזאת שניצחה,Eden Ben Zaken
200,"שקיעות אדומות
Eden Hason",2,,1,47928,שקיעות אדומות,Eden Hason
