rank,track_artist,peak,prev,streak,streams,track_name,artist_name
44,"BIENVENIDA
Clarent",28,32.0,7,101057,BIENVENIDA,Clarent
45,"LA CANCIÓN
J Balvin, Bad Bunny",13,18.0,206,100354,LA CANCIÓN,"J Balvin, Bad Bunny"
46,"La Plena - W Sound 05
W Sound, Beéle, Ovy On The Drums",1,28.0,53,98741,La Plena - W Sound 05,"W Sound, Beéle, Ovy On The Drums"
47,"CHÉVERE (premium_remix)
ARIA VEGA, Ryan Castro",47,134.0,2,98600,CHÉVERE (premium_remix),"ARIA VEGA, Ryan Castro"
48,"Bendito
Rawayana",6,23.0,8,97367,Bendito,Rawayana
49,"Qué Pasaría...
Rauw Alejandro, Bad Bunny",1,19.0,67,95871,Qué Pasaría...,"Rauw Alejandro, Bad Bunny"
50,"Imagínate
Danny Ocean, Kapo",7,31.0,68,93471,Imagínate,"Danny Ocean, Kapo"
51,"Las Muñequitas
Mr Plata, El Americano 4KT",51,72.0,4,92358,Las Muñequitas,"Mr Plata, El Americano 4KT"
52,"NUBES
De La Rose, Omar Courtz",8,46.0,47,89977,NUBES,"De La Rose, Omar Courtz"
53,"444
Yan Block, Panda Black",14,35.0,89,88709,444,"Yan Block, Panda Black"
54,"Es un Secreto
Plan B",7,37.0,206,87874,Es un Secreto,Plan B
55,"Kyoto
Omar Courtz, De La Rose, Haze",7,65.0,90,87351,Kyoto,"Omar Courtz, De La Rose, Haze"
56,"Q U E V A S H A C E R H O Y ?
Omar Courtz, De La Rose",1,52.0,75,86209,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose"
57,"Por Amar A Ciegas
Arcángel",57,,1,86124,Por Amar A Ciegas,Arcángel
58,"Diles
Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",24,54.0,39,84975,Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz"
59,"Corazón
Danny Ocean",12,29.0,30,84905,Corazón,Danny Ocean
60,"El Teléfono
Héctor ""El Father"", Wisin & Yandel",17,33.0,24,84759,El Teléfono,"Héctor ""El Father"", Wisin & Yandel"
61,"444 - Remix
Yan Block, De La Rose, Hades66, Ñengo Flow",20,45.0,17,84383,444 - Remix,"Yan Block, De La Rose, Hades66, Ñengo Flow"
62,"NO ME QUIERO CASAR
Bad Bunny",20,34.0,33,82241,NO ME QUIERO CASAR,Bad Bunny
63,"Be Mine
Jimin",5,30.0,26,80742,Be Mine,Jimin
64,"AURORA
Mora, De La Rose",6,40.0,41,80704,AURORA,"Mora, De La Rose"
65,"Cuando No Era Cantante - Remix
El Bogueto, Anuel AA, Fuerza Regida, Yung Beef",41,41.0,11,80161,Cuando No Era Cantante - Remix,"El Bogueto, Anuel AA, Fuerza Regida, Yung Beef"
66,"Idilio
Willie Colón",66,,1,79557,Idilio,Willie Colón
67,"Cuando No Era Cantante
El Bogueto, Yung Beef",37,44.0,16,79400,Cuando No Era Cantante,"El Bogueto, Yung Beef"
68,"Pa' Que La Pases Bien
Arcángel",60,108.0,74,79293,Pa' Que La Pases Bien,Arcángel
69,"111
Yan Block",9,42.0,53,77431,111,Yan Block
70,"YO y TÚ
Ovy On The Drums, Quevedo, Beéle",5,49.0,37,76948,YO y TÚ,"Ovy On The Drums, Quevedo, Beéle"
71,"M U S A E L E V Á
Omar Courtz",26,79.0,38,76804,M U S A E L E V Á,Omar Courtz
72,"Esclava - Remix
Bryant Myers, Anuel AA, Anonimus, Almighty",54,58.0,28,76771,Esclava - Remix,"Bryant Myers, Anuel AA, Anonimus, Almighty"
73,"Verano Rosa
KAROL G, Feid",9,39.0,36,76557,Verano Rosa,"KAROL G, Feid"
74,"COSITA LINDA
ELENA ROSE, Justin Quiles",18,47.0,30,74678,COSITA LINDA,"ELENA ROSE, Justin Quiles"
75,"orióN
Boza, ELENA ROSE",4,70.0,90,74403,orióN,"Boza, ELENA ROSE"
76,"Wild Flower (with youjeen)
RM, Youjeen",43,61.0,31,74166,Wild Flower (with youjeen),"RM, Youjeen"
77,"LUNA
Feid, ATL Jacob",1,48.0,117,73511,LUNA,"Feid, ATL Jacob"
78,"Haegeum
Agust D",47,53.0,60,73240,Haegeum,Agust D
79,"QLOO*
Young Cister, Kreamly",6,57.0,39,73155,QLOO*,"Young Cister, Kreamly"
80,"Dardos
Romeo Santos, Prince Royce",45,68.0,13,72260,Dardos,"Romeo Santos, Prince Royce"
81,"ETA - RMX
ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",14,88.0,64,71408,ETA - RMX,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz"
82,"Oh Qué Será?
Willie Colón",82,,1,71384,Oh Qué Será?,Willie Colón
83,"Reyimiller
Rawayana",14,38.0,8,71137,Reyimiller,Rawayana
84,"Naguará
Rawayana, ELENA ROSE",15,43.0,8,70369,Naguará,"Rawayana, ELENA ROSE"
85,"TU VAS SIN (fav)
Rels B",25,62.0,34,70091,TU VAS SIN (fav),Rels B
86,"Like Crazy
Jimin",5,56.0,21,69759,Like Crazy,Jimin
87,"YOGURCITO
Blessd",54,86.0,39,69343,YOGURCITO,Blessd
88,"Niño
Milo j",44,69.0,22,69325,Niño,Milo j
89,"Rebirth (Intro)
Jimin",18,,1,68707,Rebirth (Intro),Jimin
90,"Khé?
Rauw Alejandro, Romeo Santos",1,64.0,67,68579,Khé?,"Rauw Alejandro, Romeo Santos"
91,"Scat Pack
Clarent, Omar Courtz",20,75.0,27,68055,Scat Pack,"Clarent, Omar Courtz"
92,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)
Maluma, Trap Capos, Noriel, Bryant Myers, Juhn",67,81.0,56,67992,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn"
93,"La player (Bandolera)
Zion & Lennox",28,73.0,34,67291,La player (Bandolera),Zion & Lennox
94,"Binikini
Rawayana, Danny Ocean",36,50.0,9,67291,Binikini,"Rawayana, Danny Ocean"
95,"UWAIE
Kapo",1,77.0,80,66669,UWAIE,Kapo
96,"ME GUSTAS CC
ROA",25,91.0,61,65740,ME GUSTAS CC,ROA
97,"No Me Conoce - Remix
JHAYCO, J Balvin, Bad Bunny",61,87.0,26,65578,No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny"
98,"Imitadora
Romeo Santos",57,63.0,29,65034,Imitadora,Romeo Santos
99,"Borro Cassette
Maluma",43,78.0,100,64917,Borro Cassette,Maluma
100,"COQUETA
Fuerza Regida, Grupo Frontera",69,74.0,28,64857,COQUETA,"Fuerza Regida, Grupo Frontera"
101,"Tití Me Preguntó
Bad Bunny",1,36.0,3,64622,Tití Me Preguntó,Bad Bunny
102,"UNA NOTi
Omar Courtz",29,105.0,53,64439,UNA NOTi,Omar Courtz
103,"Hace Mucho Tiempo
Arcángel",103,164.0,4,63775,Hace Mucho Tiempo,Arcángel
104,"MONACO
Bad Bunny",1,51.0,9,63303,MONACO,Bad Bunny
105,"MOJABI GHOST
Tainy, Bad Bunny",1,66.0,139,63168,MOJABI GHOST,"Tainy, Bad Bunny"
106,"Bienvenidos A La Tierra
Rawayana, DannyLux",20,59.0,8,62735,Bienvenidos A La Tierra,"Rawayana, DannyLux"
107,"Jamaican (Bam Bam)
HUGEL, SOLTO (FR)",55,55.0,8,62675,Jamaican (Bam Bam),"HUGEL, SOLTO (FR)"
108,"Volare
Danny Ocean",26,82.0,8,62317,Volare,Danny Ocean
109,"FANTASÍA
ROA",62,98.0,53,61291,FANTASÍA,ROA
110,"Que Sensación - Remix
Jezzy, Arcángel",14,97.0,18,60581,Que Sensación - Remix,"Jezzy, Arcángel"
111,"si te pillara
Beéle",5,80.0,41,60018,si te pillara,Beéle
112,"LOVE
Clarent",15,89.0,19,58886,LOVE,Clarent
113,"Talento De Televisión
Willie Colón",113,,1,58501,Talento De Televisión,Willie Colón
114,"quédate
Beéle",11,85.0,41,58374,quédate,Beéle
115,"PERFuMITO NUEVO
Bad Bunny, RaiNao",8,67.0,60,58055,PERFuMITO NUEVO,"Bad Bunny, RaiNao"
116,"Sola (Remix)
Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",76,101.0,68,57791,Sola (Remix),"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin"
117,"Soltero
Rawayana",13,71.0,8,57314,Soltero,Rawayana
118,"Candy
Plan B",90,111.0,23,57012,Candy,Plan B
119,"la culpa (track 11)
Alleh, Yorghaki",8,90.0,37,56908,la culpa (track 11),"Alleh, Yorghaki"
120,"SPAGHETTI
LE SSERAFIM, j-hope",4,95.0,18,56826,SPAGHETTI,"LE SSERAFIM, j-hope"
121,"Winter Ahead (with PARK HYO SHIN)
V, Park Hyo Shin",33,104.0,31,56578,Winter Ahead (with PARK HYO SHIN),"V, Park Hyo Shin"
122,"Moscow Mule
Bad Bunny",1,84.0,64,56453,Moscow Mule,Bad Bunny
123,"WELTiTA
Bad Bunny, Chuwi",8,60.0,60,56218,WELTiTA,"Bad Bunny, Chuwi"
124,"Tiroteo - Remix
Marc Seguí, Rauw Alejandro, Pol Granch",44,103.0,35,55636,Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch"
125,"Se Presta
Rawayana",10,76.0,8,55349,Se Presta,Rawayana
126,"Rara Vez
Milo j, Taiu",12,102.0,25,55306,Rara Vez,"Milo j, Taiu"
127,"Playa Pantaleta
Rawayana",22,83.0,8,55202,Playa Pantaleta,Rawayana
128,"top diesel
Beéle",5,94.0,41,55144,top diesel,Beéle
129,"Me Prefieres A Mi
Arcángel",129,,1,55094,Me Prefieres A Mi,Arcángel
130,"Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)
Arcángel, Bad Bunny, Mambo Kingz, DJ Luian",74,127.0,9,54986,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"Arcángel, Bad Bunny, Mambo Kingz, DJ Luian"
131,"Seven (feat. Latto) (Explicit Ver.)
Jung Kook, Latto",3,145.0,25,54969,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto"
132,"una noche
Alleh, Yorghaki",15,96.0,61,54489,una noche,"Alleh, Yorghaki"
133,"Yo te conozco :):
De La Rose",133,167.0,7,54165,Yo te conozco :):,De La Rose
134,"Si Antes Te Hubiera Conocido
KAROL G",1,93.0,88,54146,Si Antes Te Hubiera Conocido,KAROL G
135,"Priti
Danny Ocean, Sech",5,109.0,49,53821,Priti,"Danny Ocean, Sech"
136,"DNA
BTS",122,131.0,8,53500,DNA,BTS
137,"GANAS
Kris R.",113,113.0,5,53177,GANAS,Kris R.
138,"Crayola
Danny Ocean",71,106.0,7,52429,Crayola,Danny Ocean
139,"FERXXO 151
Feid, ICON",15,107.0,15,52247,FERXXO 151,"Feid, ICON"
140,"IA
Clarent, Mora",11,128.0,30,52239,IA,"Clarent, Mora"
141,"COSAS QUE NO TE DIJE
SAIKO",54,100.0,46,52037,COSAS QUE NO TE DIJE,SAIKO
142,"Falsas Promesas (Remix)
Midnvght, ROA, Mora, Eladio Carrion, Clarent, Finesse",142,187.0,2,51589,Falsas Promesas (Remix),"Midnvght, ROA, Mora, Eladio Carrion, Clarent, Finesse"
143,"La Noche Que No Había Uber
Rawayana",21,92.0,8,51574,La Noche Que No Había Uber,Rawayana
144,"El Gran Varon
Willie Colón",144,,1,51138,El Gran Varon,Willie Colón
145,"QUE PRETENDES
J Balvin, Bad Bunny",112,129.0,20,50500,QUE PRETENDES,"J Balvin, Bad Bunny"
146,"No Te Hagas
Jory Boy, Bad Bunny",99,144.0,44,49436,No Te Hagas,"Jory Boy, Bad Bunny"
147,"MVLAN
YOVNGCHIMI, JC Reyes",147,154.0,2,49001,MVLAN,"YOVNGCHIMI, JC Reyes"
148,"De las 2 (feat. Bad Bunny & Arcángel)
Trap Capos, Noriel, Bad Bunny, Arcángel",120,135.0,9,48888,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel"
149,"Aquel Nap ZzZz
Rauw Alejandro",84,116.0,11,48854,Aquel Nap ZzZz,Rauw Alejandro
150,"Dile
Don Omar",41,112.0,47,48701,Dile,Don Omar
151,"G O D D E S S
Omar Courtz",16,169.0,75,48604,G O D D E S S,Omar Courtz
152,"Otra Vez (feat. J Balvin)
Zion & Lennox, J Balvin",85,136.0,34,48379,Otra Vez (feat. J Balvin),"Zion & Lennox, J Balvin"
153,"CARACAS EN EL 2000
ELENA ROSE, Danny Ocean, Jerry Di",3,119.0,32,47515,CARACAS EN EL 2000,"ELENA ROSE, Danny Ocean, Jerry Di"
154,"Tuyo
Mora",33,133.0,190,46802,Tuyo,Mora
155,"M.A.I
Milo j",28,132.0,9,46789,M.A.I,Milo j
156,"Permítame
Tony Dize, Yandel",70,121.0,26,46781,Permítame,"Tony Dize, Yandel"
157,"Volando - Remix
Mora, Bad Bunny, Sech",11,158.0,6,46458,Volando - Remix,"Mora, Bad Bunny, Sech"
158,"Fanática Sensual
Plan B",125,153.0,17,46202,Fanática Sensual,Plan B
159,"DALE
Alleh",16,117.0,9,46094,DALE,Alleh
160,"Encantadora
Yandel",78,150.0,15,45865,Encantadora,Yandel
161,"Tu Con El
Frankie Ruiz",72,,1,45698,Tu Con El,Frankie Ruiz
162,"Ojitos Lindos
Bad Bunny, Bomba Estéreo",3,118.0,5,45431,Ojitos Lindos,"Bad Bunny, Bomba Estéreo"
163,"Dame Un Break
Rawayana",9,114.0,17,45051,Dame Un Break,Rawayana
164,"Safaera
Bad Bunny, Jowell & Randy, Ñengo Flow",110,110.0,3,45017,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow"
165,"Hasta Que Dios Diga
Anuel AA, Bad Bunny",51,,1,44971,Hasta Que Dios Diga,"Anuel AA, Bad Bunny"
166,"Amanece
Anuel AA, Haze",61,157.0,32,44604,Amanece,"Anuel AA, Haze"
167,"Perdóname
La Factoria, Eddy Lover",122,161.0,31,44507,Perdóname,"La Factoria, Eddy Lover"
168,"PERRO NEGRO
Bad Bunny, Feid",1,138.0,124,44474,PERRO NEGRO,"Bad Bunny, Feid"
169,"WOAHH (feat. Clarent)
Rvssian, Young Miko, Omar Courtz, Clarent",25,,1,44316,WOAHH (feat. Clarent),"Rvssian, Young Miko, Omar Courtz, Clarent"
170,"Yo No Sé Mañana
Luis Enrique",73,,1,44313,Yo No Sé Mañana,Luis Enrique
171,"AKI
Yorghaki, Neomai",35,120.0,9,43359,AKI,"Yorghaki, Neomai"
172,"Lo Siento BB:/
Tainy, Bad Bunny, Julieta Venegas",5,137.0,4,43239,Lo Siento BB:/,"Tainy, Bad Bunny, Julieta Venegas"
173,"SUERTE
Yan Block, RaiNao, Slow Jamz",46,155.0,34,43100,SUERTE,"Yan Block, RaiNao, Slow Jamz"
174,"Luna de Miel
ELENA ROSE, Rawayana",105,141.0,8,43082,Luna de Miel,"ELENA ROSE, Rawayana"
175,"Coronando
Rawayana, Justin Quiles",27,123.0,8,42481,Coronando,"Rawayana, Justin Quiles"
176,"El Efecto
Rauw Alejandro, Chencho Corleone",100,184.0,38,42411,El Efecto,"Rauw Alejandro, Chencho Corleone"
177,"Una Vida Pasada
Camilo, Carín León",24,162.0,22,42344,Una Vida Pasada,"Camilo, Carín León"
178,"Gitana
Willie Colón",178,,1,42265,Gitana,Willie Colón
179,"Hora Loca
Rawayana, Monsieur Periné",15,124.0,9,42249,Hora Loca,"Rawayana, Monsieur Periné"
180,"El Día De Mi Suerte
Willie Colón, Héctor Lavoe",180,,1,42088,El Día De Mi Suerte,"Willie Colón, Héctor Lavoe"
181,"End of Beginning
Djo",70,160.0,9,42037,End of Beginning,Djo
182,"CÓMO SE SIENTE - Remix
JHAYCO, Bad Bunny",81,197.0,2,41905,CÓMO SE SIENTE - Remix,"JHAYCO, Bad Bunny"
183,"frente al mar
Beéle",6,152.0,74,41844,frente al mar,Beéle
184,"¿Qué Nos Pasó?
Anuel AA",52,186.0,9,41804,¿Qué Nos Pasó?,Anuel AA
185,"Eres Mía
Romeo Santos",89,142.0,31,41716,Eres Mía,Romeo Santos
186,"LA INOCENTE
Mora, Feid",4,173.0,8,41350,LA INOCENTE,"Mora, Feid"
187,"Te Vi
Piso 21, Micro TDH",54,192.0,9,41202,Te Vi,"Piso 21, Micro TDH"
188,"NUEVA YORK
Blessd, Los Money Makers, Prodmonja",125,175.0,8,41103,NUEVA YORK,"Blessd, Los Money Makers, Prodmonja"
189,"Enséñame a Bailar
Bad Bunny",19,122.0,4,40800,Enséñame a Bailar,Bad Bunny
190,"Amor De Contrabando
Rawayana, Magic Juan, Mazzarri",52,130.0,8,40680,Amor De Contrabando,"Rawayana, Magic Juan, Mazzarri"
191,"SOLEAO
Myke Towers, Quevedo",34,185.0,39,40349,SOLEAO,"Myke Towers, Quevedo"
192,"WYA REMIX RED
J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler",8,180.0,8,40293,WYA REMIX RED,"J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler"
193,"Feriado
Rawayana",36,140.0,8,39637,Feriado,Rawayana
194,"Vitamina
Danny Ocean",25,176.0,57,39628,Vitamina,Danny Ocean
195,"Propuesta Indecente
Romeo Santos",65,172.0,14,39601,Propuesta Indecente,Romeo Santos
196,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",19,99.0,3,39540,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
197,"El Perdedor
Maluma",122,168.0,9,39447,El Perdedor,Maluma
198,"Si No Le Contesto
Plan B",127,196.0,2,39443,Si No Le Contesto,Plan B
199,"⁠P o l v o s Q u e N o S e O l v i d a n
Omar Courtz",71,,1,39229,⁠P o l v o s Q u e N o S e O l v i d a n,Omar Courtz
200,"Ganas De Ti
Arcángel",200,,1,39099,Ganas De Ti,Arcángel
