rank,track_artist,peak,prev,streak,streams,track_name,artist_name
164,"Công Ty 4
Andree Right Hand, Dangrangto, TeuYungBoy, WOKEUP",67,167.0,11,157402,Công Ty 4,"Andree Right Hand, Dangrangto, TeuYungBoy, WOKEUP"
165,"Già Cùng Nhau Là Được
Tùng TeA, PC, TaynguyenSound",70,161.0,6,156830,Già Cùng Nhau Là Được,"Tùng TeA, PC, TaynguyenSound"
166,"Chờ Anh Nhé
Hoàng Dũng, Hoàng Rob",99,179.0,27,156202,Chờ Anh Nhé,"Hoàng Dũng, Hoàng Rob"
167,"Nước Mắt Em Lau Bằng Tình Yêu Mới
Da LAB, Tóc Tiên",107,138.0,16,155763,Nước Mắt Em Lau Bằng Tình Yêu Mới,"Da LAB, Tóc Tiên"
168,"Thêm Bao Nhiêu Lâu
Đạt G",106,166.0,25,155318,Thêm Bao Nhiêu Lâu,Đạt G
169,"Từng Quen
Wren Evans, itsnk",1,119.0,20,155125,Từng Quen,"Wren Evans, itsnk"
170,"Đầu Đường Xó Chợ
Obito, Shiki, Lăng LD",39,160.0,11,154309,Đầu Đường Xó Chợ,"Obito, Shiki, Lăng LD"
171,"Yêu 5
Rhymastic",77,172.0,6,154290,Yêu 5,Rhymastic
172,"Thanh Xuân
Da LAB",1,174.0,60,153652,Thanh Xuân,Da LAB
173,"IT’S GON’ BE ALRIGHT
ANH TRAI ""SAY HI"", Negav, Văn Mai Hương",63,,1,153413,IT’S GON’ BE ALRIGHT,"ANH TRAI ""SAY HI"", Negav, Văn Mai Hương"
174,"Mục Hạ Vô Nhân (feat. Binz)
SOOBIN, Huỳnh Tú, Binz",37,,1,153182,Mục Hạ Vô Nhân (feat. Binz),"SOOBIN, Huỳnh Tú, Binz"
175,"Die With A Smile
Lady Gaga, Bruno Mars",4,151.0,80,152587,Die With A Smile,"Lady Gaga, Bruno Mars"
176,"Chìm Sâu
RPT MCK, Trung Trần",1,182.0,209,152535,Chìm Sâu,"RPT MCK, Trung Trần"
177,"Đến Đây Bên Anh
Cloud 5, Dangrangto",66,152.0,47,151297,Đến Đây Bên Anh,"Cloud 5, Dangrangto"
178,"Có Ai Thương Em Như Anh
Tóc Tiên, Touliver",20,171.0,6,148636,Có Ai Thương Em Như Anh,"Tóc Tiên, Touliver"
179,"Nằm Bên Anh
Minh Đinh, Hà An Huy",28,183.0,38,148288,Nằm Bên Anh,"Minh Đinh, Hà An Huy"
180,"Yêu Một Người Có Lẽ
Lou Hoàng, Miu Lê",33,156.0,9,147798,Yêu Một Người Có Lẽ,"Lou Hoàng, Miu Lê"
181,"Chuyện Chúng Ta Sau Này
Hải Đăng Doo, Weeza",59,192.0,2,145967,Chuyện Chúng Ta Sau Này,"Hải Đăng Doo, Weeza"
182,"Dù Cho Tận Thế
ERIK",1,188.0,3,145735,Dù Cho Tận Thế,ERIK
183,"Cho Tôi Lang Thang
Ngọt, Đen",35,194.0,4,145727,Cho Tôi Lang Thang,"Ngọt, Đen"
184,"Đau Để Trưởng Thành
Only C",130,191.0,2,144573,Đau Để Trưởng Thành,Only C
185,"Người Đáng Thương Là Anh
Only C",165,,1,144413,Người Đáng Thương Là Anh,Only C
186,"bao tiền một mớ bình yên?
14 Casper, Bon Nghiêm",9,159.0,223,144282,bao tiền một mớ bình yên?,"14 Casper, Bon Nghiêm"
187,"I Thought I Saw Your Face Today
She & Him",187,187.0,6,143750,I Thought I Saw Your Face Today,She & Him
188,"Forget About Her
JustaTee",31,,1,142808,Forget About Her,JustaTee
189,"Gió Đưa Tình
Wren Evans, itsnk",17,180.0,8,141288,Gió Đưa Tình,"Wren Evans, itsnk"
190,"End of Beginning
Djo",104,185.0,8,140976,End of Beginning,Djo
191,"Kho Báu (with Rhymastic)
(S)TRONG, Rhymastic",3,,1,140800,Kho Báu (with Rhymastic),"(S)TRONG, Rhymastic"
192,"Em Không Khóc (feat. Vũ Phụng Tiên)
buitruonglinh, Vũ Phụng Tiên",62,,1,139676,Em Không Khóc (feat. Vũ Phụng Tiên),"buitruonglinh, Vũ Phụng Tiên"
193,"Anh Chỉ Muốn
Ronboogz",76,,1,139334,Anh Chỉ Muốn,Ronboogz
194,"Vừa Tìm Thấy Đã Đánh Mất
Wren Evans, itsnk",11,181.0,9,139201,Vừa Tìm Thấy Đã Đánh Mất,"Wren Evans, itsnk"
195,"Chăm Hoa
MONO",9,164.0,70,139141,Chăm Hoa,MONO
196,"Em Không Hiểu
Changg, Minh Huy",27,177.0,3,138341,Em Không Hiểu,"Changg, Minh Huy"
197,"Yêu Từ Đâu Mà Ra
Lil Zpoet",150,200.0,8,137045,Yêu Từ Đâu Mà Ra,Lil Zpoet
198,"Chúng Ta Không Thuộc Về Nhau
Sơn Tùng M-TP",60,,1,137040,Chúng Ta Không Thuộc Về Nhau,Sơn Tùng M-TP
199,"MỘNG YU
AMEE, RPT MCK",3,,1,136984,MỘNG YU,"AMEE, RPT MCK"
200,"NGÂY THER
kidsai, VSTRA, WHENITSASUNNIDAY",126,197.0,12,136579,NGÂY THER,"kidsai, VSTRA, WHENITSASUNNIDAY"
