rank,track_artist,peak,prev,streak,streams,track_name,artist_name
163,"Le luci della città
Coez",9,138.0,26,377422,Le luci della città,Coez
164,"L'ULTIMA POESIA (feat. Ultimo)
Geolier, Ultimo, Takagi & Ketra",2,125.0,9,377084,L'ULTIMA POESIA (feat. Ultimo),"Geolier, Ultimo, Takagi & Ketra"
165,"Se Piovesse Il Tuo Nome - con Calcutta
Elisa, Calcutta",60,153.0,32,375154,Se Piovesse Il Tuo Nome - con Calcutta,"Elisa, Calcutta"
166,"Maledetta primavera
Loretta Goggi",103,,1,371776,Maledetta primavera,Loretta Goggi
167,"Lilith
Kid Yugi",8,126.0,24,370682,Lilith,Kid Yugi
168,"Niente Canzoni D'Amore - Inedito
Marracash, Federica Abbate",71,132.0,38,369157,Niente Canzoni D'Amore - Inedito,"Marracash, Federica Abbate"
169,"Fanculo (feat. Marracash)
22simba, Marracash",6,134.0,21,367809,Fanculo (feat. Marracash),"22simba, Marracash"
170,"Il Filmografo
Kid Yugi",85,124.0,24,367083,Il Filmografo,Kid Yugi
171,"BETTY BOOP (feat. Artie 5ive)
LILCR, Artie 5ive",15,137.0,11,365857,BETTY BOOP (feat. Artie 5ive),"LILCR, Artie 5ive"
172,"Paradiso Artificiale (feat. Baby Gang & Kid Yugi)
Tedua, Baby Gang, Kid Yugi",2,148.0,28,362067,Paradiso Artificiale (feat. Baby Gang & Kid Yugi),"Tedua, Baby Gang, Kid Yugi"
173,"INTRO (La Bella Vita)
Artie 5ive",22,160.0,3,361473,INTRO (La Bella Vita),Artie 5ive
174,"RATATA
Capo Plaza",27,147.0,3,360911,RATATA,Capo Plaza
175,"16 Marzo (feat. Gow Tribe)
Achille Lauro, Gow Tribe",28,,1,360898,16 Marzo (feat. Gow Tribe),"Achille Lauro, Gow Tribe"
176,"Beautiful Things
Benson Boone",19,149.0,9,360877,Beautiful Things,Benson Boone
177,"Resta Ancora Un Po'
Capo Plaza",15,58.0,5,360737,Resta Ancora Un Po',Capo Plaza
178,"Chic
Izi",79,182.0,15,359949,Chic,Izi
179,"Opera
Patty Pravo",179,,1,356744,Opera,Patty Pravo
180,"Gata Only
FloyyMenor, Cris MJ",2,150.0,3,355851,Gata Only,"FloyyMenor, Cris MJ"
181,"L'Emozione Non Ha Voce (Io Non So Parlar D'Amore)
Adriano Celentano",102,151.0,15,355288,L'Emozione Non Ha Voce (Io Non So Parlar D'Amore),Adriano Celentano
182,"Quevedo: Bzrp Music Sessions, Vol. 52/66
Bizarrap, Quevedo",1,159.0,6,353869,"Quevedo: Bzrp Music Sessions, Vol. 52/66","Bizarrap, Quevedo"
183,"So Easy (To Fall In Love)
Olivia Dean",183,196.0,2,353148,So Easy (To Fall In Love),Olivia Dean
184,"La Gozadera (feat. Marc Anthony)
Gente De Zona, Marc Anthony",157,157.0,2,352833,La Gozadera (feat. Marc Anthony),"Gente De Zona, Marc Anthony"
185,"Non Fare Così
Capo Plaza",1,146.0,25,351276,Non Fare Così,Capo Plaza
186,"Piangere a 90
BLANCO",1,152.0,12,350593,Piangere a 90,BLANCO
187,"Ginevra (feat. Geolier)
Luchè, Geolier",1,170.0,41,349129,Ginevra (feat. Geolier),"Luchè, Geolier"
188,"Bianca
Noemi",166,168.0,4,348721,Bianca,Noemi
189,"La notte
Arisa",189,,1,348113,La notte,Arisa
190,"MANIFESTAZIONE D'AMORE
Mazzariello",190,,1,347477,MANIFESTAZIONE D'AMORE,Mazzariello
191,"Pura Purissima (feat. Nerissima Serpe)
Papa V, Night Skinny, Nerissima Serpe",4,183.0,16,344952,Pura Purissima (feat. Nerissima Serpe),"Papa V, Night Skinny, Nerissima Serpe"
192,"Calcolatrici
Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang",1,180.0,23,342850,Calcolatrici,"Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang"
193,"Piazza San Marco (feat. Marco Mengoni)
Annalisa, Marco Mengoni",29,143.0,25,342246,Piazza San Marco (feat. Marco Mengoni),"Annalisa, Marco Mengoni"
194,"No Broke Boys
Disco Lines, Tinashe",121,178.0,9,342111,No Broke Boys,"Disco Lines, Tinashe"
195,"Forte e chiaro
Capo Plaza",40,164.0,24,341329,Forte e chiaro,Capo Plaza
196,"Se Preparó
Ozuna",91,,1,341109,Se Preparó,Ozuna
197,"Can't Hold Us (feat. Ray Dalton)
Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",116,176.0,3,338233,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton"
198,"15 Piani
Sfera Ebbasta, Marracash",1,177.0,21,337351,15 Piani,"Sfera Ebbasta, Marracash"
199,"Completamente
Thegiornalisti, Tommaso Paradiso",65,,1,335821,Completamente,"Thegiornalisti, Tommaso Paradiso"
200,"Sintetico (feat. Tony Boy)
Kid Yugi, Night Skinny, Tony Boy",76,173.0,16,335782,Sintetico (feat. Tony Boy),"Kid Yugi, Night Skinny, Tony Boy"
